GPH_code,GPH_name,continent,lat,lng,region_AndersonNorheim,subregion_AndersonNorheim,Comment,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11
329,Two Sicilies,Europe,40.83333333,14.25,WE,,,1816-1860 | Sovereign | NA,1860-1861 | Part of | 324,1861-1861 | Dissolved into | 325,NA,NA,NA,NA,NA,NA,NA,NA
980,U. S. Pacific Trust Territories (South Seas Mandate),Oceania,10.5,152,AS,DA,,1919-1947 | Mandated to | 740,1947-1994 | Mandated to | 2,NA,NA,NA,NA,NA,NA,NA,NA,NA
7513,Udaipur,Asia,24.58,73.68,AS,DA,,1816-1818 | Part of | 7589,1818-1949 | Vassal of | 750,1949-2022 | Part of | 750,NA,NA,NA,NA,NA,NA,NA,NA
500,Uganda,Africa,1.28,32.39,AF,,,1816-1894 | Sovereign (unrecognized) | NA,1894-1962 | Protectorate of | 200,1962-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
369,Ukraine,Europe,49,32,EESU,,Could be EESU but followed historical reality,1816-1918 | Part of | 365,1918-1920 | Sovereign (unrecognized) | NA,1920-1941 | Part of | 365,1941-1943 | Occupied by | 255,1943-1991 | Part of | 365,1991-2022 | Sovereign | NA,NA,NA,NA,NA,NA
696,United Arab Emirates (Trucial Oman),Asia,23.783333333333,54,ME,,,1816-1892 | Sovereign (unrecognized) | NA,1892-1971 | Protectorate of | 200,1971-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
200,United Kingdom,Europe,54.6,-2,WE,UK,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,United States of America,America,39.828175,-98.5795,NAM,,,1816-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,United States of Central America,America,14.616666666667,-90.516666666667,LA,,,1816-1821 | Part of | 1070,1816-1821 | Colony of | 230,1822-1823 | Part of | 70,1823-1841 | Sovereign (unrecognized) | NA,NA,NA,NA,NA,NA,NA,NA
165,Uruguay,America,-33,-56,LA,,,1816-1821 | Part of | 1160,1821-1828 | Part of | 140,1828-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
704,Uzbekistan,Asia,,,EESU,,,1816-1920 | Part of | 7010,1816-1920 | Part of | 7020,1816-1920 | Part of | 7030,1920-1991 | Part of | 365,1991-2022 | Sovereign | NA,,,,,,
1028,Vancouver,America,49.2608333333333,-123.113888888889,NAM,,,1816-1849 | Discovered | NA,1849-1866 | Colony of | 200,1866-2022 | Part of | 1027,NA,NA,NA,NA,NA,NA,NA,NA
935,Vanuatu (New Hebrides),Oceania,-16.633333333333,168.01666666667,AS,DA,,1816-1906 | Discovered | NA,1906-1980 | Colony of | 200,1906-1980 | Colony of | 220,1981-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
328,Vatican City,Europe,41.904,12.453,WE,,,1816-1870 | Part of | 327,1870-1929 | Part of | 325,1929-1964 | Sovereign (unrecognized) | NA,1964-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA
101,Venezuela,America,8,-67,LA,,,1816-1819 | Colony of | 230,1819-1830 | Part of | 100,1830-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA,NA,NA
904,Victoria,Oceania,-36.8541666666667,144.281111111111,AS,ANZ,,1816-1851 | Part of | 901,1851-1901 | Colony of | 200,1901-2022 | Part of | 900,NA,NA,NA,NA,NA,NA,NA,NA
815,Vietnam,Asia,16,108,AS,DA,,1816-1887 | Sovereign (unrecognized) | NA,1887-1887 | Dissolved into | 810,1945-1946 | Occupied by | 710,1946-1949 | Colony of | 220,1949-1955 | Associated state of | 220,1954-1954 | Dissolved into | 816,1955-1955 | Dissolved into | 817,1975-2022 | Sovereign | NA,NA,NA,NA
5,Virgin Islands (Danish West Indies),America,18.333333,-64.833333,LA,,,1816-1917 | Colony of | 390,1917-2022 | Colony of | 2,NA,NA,NA,NA,NA,NA,NA,NA,NA
7352,Vladivostok,Asia,43.115,131.885277777778,EESU,,Part of China first but prioritize geography,1816-1860 | Part of | 710,1860-1917 | Part of | 365,1917-1922 | Occupied by | 740,1922-2022 | Part of | 365,NA,NA,NA,NA,NA,NA,NA
4832,Wadai,Africa,NA,NA,AF,,,1816-1913 | Sovereign (unrecognized) | NA,1913-2022 | Part of | 483,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,Waldeck and Pyrmont,Europe,50.9125,11.782778,WE,,,1816-1867 | Sovereign (limited) | NA,1867-1929 | Part of | 255,1921-1946 | Part of | 240,1929-1944 | Part of | 239,NA,NA,NA,NA,NA,NA,NA
3362,Wallachia,Europe,44.43,26.1,EESU,,Could be EESU but followed historical reality,1816-1856 | Vassal of | 640,1828-1856 | Occupied by | 365,1856-1859 | Vassal of | 640,1859-1859 | Dissolved into | 360,NA,NA,NA,NA,NA,NA,NA
9321,Wallis and Futuna Is.,Oceania,-14.30181,-178.10932,AS,DA,,1887-1961 | Protectorate of | 220,1887-1961 | Part of | 930,1961-2022 | Dependency of | 220,NA,NA,NA,NA,NA,NA,NA,NA
4337,Walo,Africa,16.4708888888889,-15.7116388888889,AF,,,1816-1855 | Sovereign (unrecognized) | NA,1855-1895 | Occupied by | 220,1895-1958 | Part of | 430,NA,NA,NA,NA,NA,NA,NA,NA
5651,Walvis Bay,Africa,-22.949444444444,14.506944444444,AF,,,1816-1878 | Discovered | NA,1878-1884 | Possession of | 200,1884-1910 | Part of | 561,1910-1922 | Part of | 560,1922-1977 | Part of | 565,1977-2022 | Part of | 560,NA,NA,NA,NA,NA
5018,Wanga (Wanga Kingdom),Africa,NA,NA,AF,,,1816-1887 | Sovereign (unrecognized) | NA,1887-2022 | Part of | 501,NA,NA,NA,NA,NA,NA,NA,NA,NA
7773,Wanyin,Asia,20.4655555555556,97.2269444444444,AS,DA,,1816-1887 | Vassal of | 775,1887-1948 | Protectorate of | 200,1948-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA,NA
7105,Weihaiwei,Asia,37.5,122.1,AS,DA,,1816-1898 | Part of | 710,1898-1930 | Leased to | 200,1930-1945 | Part of | 713,1945-2022 | Part of | 710,NA,NA,NA,NA,NA,NA,NA
6811,West Aden Protectorate,Asia,13.981388888889,45.573333333333,ME,,,1937-1963 | Protectorate of | 200,1963-1963 | Dissolved into | 6801,NA,NA,NA,NA,NA,NA,NA,NA,NA
6631,West Bank,Asia,,,ME,,,1918-1948 | Part of | 665,1948-1950 | Occupied by | 663,1950-1967 | Part of | 663,1967-2022 | Occupied by | 666,,,,,,,
6402,Western Anatolia,Asia,39,35,WE,,,1816-1918 | Part of | 640,1918-1923 | Occupied by | 350,1923-2022 | Part of | 640,NA,NA,NA,NA,NA,NA,NA,NA
902,Western Australia,Oceania,-26,121,AS,ANZ,,1816-1829 | Discovered | NA,1829-1901 | Colony of | 200,1901-2022 | Part of | 900,NA,NA,NA,NA,NA,NA,NA,NA
5642,Winburg Republic (Natalia Republic),Africa,-29,26,AF,,,1839-1843 | Sovereign (unrecognized) | NA,1843-1843 | Dissolved into | 564,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,Windward Is.,America,13.25,-61.2,LA,,,1833-1960 | Colony of | 200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,Wuerttemberg,Europe,48.7775,9.18,WE,,,1816-1871 | Sovereign | NA,1871-1945 | Part of | 255,1945-1952 | Occupied by | 2,1945-1952 | Occupied by | 220,1952-2022 | Part of | 2606,NA,NA,NA,NA,NA,NA
4744,Wukari (Kwararafa),Africa,7.85,9.78333,AF,,,1816-1840 | Vassal of | 4763,1840-1901 | Sovereign (unrecognized) | NA,1901-1914 | Part of | 4783,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA
7127,Xiamen (Amoy),Asia,24.479722222222,118.08194444444,AS,DA,,1816-1852 | Part of | 710,1852-1930 | Leased to | 200,1902-1943 | Leased to | 325,1943-2022 | Part of | 710,NA,NA,NA,NA,NA,NA,NA
4396,Yatenga,Africa,NA,NA,AF,,,1816-1895 | Sovereign (unrecognized) | NA,1895-1958 | Part of | 430,NA,NA,NA,NA,NA,NA,NA,NA,NA
4746,Yauri,Africa,10.7489,4.77778,AF,,,1816-1903 | Vassal of | 4754,1903-1914 | Part of | 4784,1914-2022 | Part of | 475,NA,NA,NA,NA,NA,NA,NA,NA
7771,Yawnghwe,Asia,20.6633333333333,96.935,AS,DA,,1816-1887 | Vassal of | 775,1887-1948 | Protectorate of | 200,1948-1959 | Part of | 775,1959-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA
679,Yemen,Asia,,,ME,,,1990-2022 | Sovereign | NA,,,,,,,,,,
678,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),Asia,15.354722222222,44.206666666667,ME,,"Ottoman Empire for the large part, so WE?",1816-1871 | Sovereign (unrecognized) | NA,1871-1918 | Part of | 640,1918-1990 | Sovereign | NA,1990-1990 | Dissolved into | 679,NA,NA,NA,NA,NA,NA,NA
680,Yemen People's Republic (South Yemen),Asia,,,ME,,,1967-1990 | Sovereign | NA,1990-1990 | Dissolved into | 679,,,,,,,,,
7770,Yengan,Asia,21.1663888888889,96.4444444444444,AS,DA,,1816-1887 | Vassal of | 775,1887-1948 | Protectorate of | 200,1948-2022 | Part of | 775,NA,NA,NA,NA,NA,NA,NA,NA
8550,Yogyakarta,Asia,NA,NA,AS,DA,,1816-1830 | Sovereign (unrecognized) | NA,1830-1942 | Protectorate of | 850,1942-1945 | Occupied by | 740,1945-2022 | Part of | 850,NA,NA,NA,NA,NA,NA,NA
345,"Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",Europe,44.820555555556,20.462222222222,WE,,,1918-1941 | Sovereign | NA,1941-1944 | Occupied by | 305,1941-1944 | Occupied by | 255,1941-1944 | Occupied by | 325,1941-1944 | Occupied by | 310,1945-1992 | Sovereign | NA,1992-1992 | Dissolved into | 348,NA,NA,NA,NA
551,Zambia (Northern Rhodesia),Africa,-14,28,AF,,,1889-1899 | Part of | 552,1899-1911 | Part of | 5518,1911-1953 | Protectorate of | 200,1953-1963 | Part of | 550,1964-2022 | Sovereign | NA,NA,NA,NA,NA,NA,NA
511,Zanzibar,Africa,-5.9,39.3,AF,,,1816-1856 | Colony of | 698,1856-1890 | Sovereign (unrecognized) | NA,1890-1963 | Protectorate of | 200,1963-1964 | Sovereign | NA,1964-2022 | Part of | 512,NA,NA,NA,NA,NA,NA
7137,Zhenjiang,Asia,32.21086,119.45508,AS,DA,,1816-1861 | Part of | 710,1861-1929 | Leased to | 200,1929-2022 | Part of | 710,NA,NA,NA,NA,NA,NA,NA,NA
552,Zimbabwe (Rhodesia) (Southern Rhodesia),Africa,-19,30,AF,,,1889-1923 | Protectorate of | 200,1923-1953 | Colony of | 200,1953-1963 | Part of | 550,1964-1965 | Colony of | 200,1965-1979 | Sovereign (unrecognized) | NA,1979-1980 | Colony of | 200,1980-2022 | Sovereign | NA,NA,NA,NA,NA
4362,Zinder,Africa,13.8,8.9833333333333,AF,,,1816-1893 | Vassal of | 4763,1893-1904 | Occupied by | 220,1904-2022 | Part of | 436,NA,NA,NA,NA,NA,NA,NA,NA
5621,Zululand,Africa,-28.2975,31.4217,AF,,,1816-1887 | Sovereign (unrecognized) | NA,1887-1897 | Protectorate of | 200,1897-1897 | Dissolved into | 562,NA,NA,NA,NA,NA,NA,NA,NA
