year,importerId,importerLabel,importerType,importerReporting,importerReportingByAggregateInto,importerReportingBySplit,exporterId,exporterLabel,exporterType,exporterReporting,exporterReportingByAggregateInto,exporterReportingBySplit,value,reportedBy,partial,valueToSplit,originalReportedTradeFlowId,status,notes
1853,244,Brunswick,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,245,Bavaria,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,247,Frankfurt,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,252,Lippe,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,253,Mecklenburg Strelitz,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,254,Nassau,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,257,Oldenburg,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,258,"Reuss, Older Line",GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,259,"Reuss, Younger Line",GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,261,Saxe Weimar Eisenach,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,262,Saxe Altenburg,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,264,Saxe Coburg and Gotha,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,266,Saxe Meiningen,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,267,Baden,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,268,Schwarzburg Sondershausen,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,269,Saxony,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,270,Schwarzburg Rudolstadt,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,271,Wuerttemberg,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,272,Waldeck and Pyrmont,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,273,Hesse Electoral,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,274,Schaumburg Lippe,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,275,People’s State of Hesse (Hesse Grand Ducal),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,277,Hesse Homburg,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,280,Mecklenburg Schwerin,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,327,Papal States,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,331,San Marino,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,332,Modena,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,335,Parma,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,338,Malta,GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,341,Montenegro,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,342,Kingdom of Serbia,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,395,Iceland,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2004,Isle of Man,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2101,Limburg,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2246,Saxe Lauenburg,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2247,Schleswig,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2248,Holstein,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2249,Heligoland,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,2901,Congress Poland,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,3327,"S.M.O.M. (Sovereign & Military Order of Jerusalem, Rhodes and Malta)",GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,3504,Samos,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,3654,Buryatia,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,3761,Chechen Republic,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,3762,"Ingushetia, Republic of",GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,186529.06134277894,365->Europe (other),to_impute,
1853,651,Egypt Arab Republic (Egypt),GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,670,Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,672,Asir,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,674,Jabal Shammar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,678,Yemen Arab Republic (North Yemen) (Kingdom of Yemen),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,690,Kuwait,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,692,Bahrain,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,694,Qatar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,696,United Arab Emirates (Trucial Oman),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,698,Oman (Sultanate of Muscat and Oman),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,700,Afghanistan,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,720,Hong Kong,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,721,Macao,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,730,Korea (Chosen),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,740,Japan,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,741,Ryukyu Is.,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,750,India,GPH-AUTONOMOUS-CITED,1,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,751,French India,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,752,Portuguese India,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,775,Myanmar (Burma),GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,780,Sri Lanka (Ceylon),GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,781,Maldive Islands,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,790,Nepal,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,800,Thailand (Siam),GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,815,Vietnam,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,824,Sarawak,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,827,Straits Settlements,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,835,Brunei,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,840,Philippines,GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,850,Indonesia (Dutch East Indies),GPH-AUTONOMOUS-CITED,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,860,East Timor (Portuguese Timor),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6821,Lahej,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6822,Aqrabi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6823,Dhala,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6825,Alawi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6826,Haushabi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6828,Shaibi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6832,Fadhli,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6833,Beihan,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6844,Kathiri of Seiyun,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,6846,Mahri of Qishn and Socotra,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7003,Herat,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7501,Andaman Is.,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7505,Hyderabad,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7507,Kashmir,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7511,Bikaner,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7512,Jaipur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7513,Udaipur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7514,Kishangarh,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7515,Lawa,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7516,Jodhpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7517,Jaisalmer,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7519,Karauli,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7521,Kotah,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7522,Banswara,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7523,Dungarpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7526,Bundi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7527,Tonk,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7528,Pratapgarh,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7529,Shahpura,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7531,Kathiawar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7532,Holkar (Indore),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7533,Bhopal,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7534,Dhar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7535,Dewas,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7537,Samptar (Datia),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7538,Rewa,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7539,Sawantwadi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7541,Bilaspur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7542,Loharu,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7543,Malerkotla,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7544,Sirmur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7545,Suket,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7546,Garwahl,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7549,Bundelkhand,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7552,Khairpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7553,Idar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7570,Junagadh,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7573,Kapurthala,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7574,Chota Nagpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7577,Sambalpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7579,Gwalior (Sindhia),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7581,Jhansi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7582,Rampur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7584,Balaghat,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7585,Nagpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7586,Oudh,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7587,Manipur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7588,Baluchistan (Kalat),GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7694,Bahawalpur,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7701,Swat,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7702,Hunza,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7703,Nagar,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7704,Chitral,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7706,Amb,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7750,Hsenwi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7751,Hsipaw,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7752,Tawngpeng,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7755,Mang Lon,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7756,Hsamonghkam,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7757,Kyawkku,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7758,Kyong,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7760,Loi Long,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7762,Maw,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7766,Namtok,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7767,Pangmi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7768,Pangtara,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7769,Pwehla,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7770,Yengan,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7771,Yawnghwe,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7772,Lawksawk,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7773,Wanyin,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7774,Samka,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7775,Hsahtung,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7776,Hopong,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7777,Namhkok,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7778,Mong Pai,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7779,Nawng Wawn,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
1853,7780,Sa-koi,GPH-AUTONOMOUS,,,,365,Russia (USSR),GPH-AUTONOMOUS-CITED,1,,,,365,,0,365->Asia (other),to_impute,
