NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1842,"mid_herit",.28276801,-.066871189,.63240719,-.0020234927
"louvain","fob",1843,"mid_herit",.20612043,-.11176393,.52400482,.074275032
"louvain","fob",1844,"mid_herit",.26117504,-.14489309,.66724318,.038760979
"louvain","fob",1845,"mid_herit",-.24600342,-.48849812,-.0035087254,.0063721016
"louvain","fob",1846,"mid_herit",.25028178,-.091271967,.59183556,.012194856
"louvain","fob",1847,"mid_herit",.1016186,-.23594084,.43917802,.093141474
"louvain","fob",1848,"mid_herit",-.0091325231,-.29241517,.2741501,.029008942
"louvain","fob",1849,"mid_herit",.08263211,-.21599673,.38126093,-.0014320753
"louvain","fob",1850,"mid_herit",-.17661348,-.4147552,.061528221,-.074864544
"louvain","fob",1851,"mid_herit",.11612628,-.18478413,.41703671,-.010570996
"louvain","fob",1852,"mid_herit",-.0073858825,-.30198205,.28721029,.020166671
"louvain","fob",1853,"mid_herit",.20092322,-.095625885,.49747232,-.05278014
"louvain","fob",1854,"mid_herit",.14139993,-.14126264,.42406252,.014623026
"louvain","fob",1855,"mid_herit",.14292176,-.15630493,.44214848,.095100716
"louvain","fob",1856,"mid_herit",-.054751091,-.29029629,.18079409,.080072068
"louvain","fob",1857,"mid_herit",-.10596753,-.32893813,.11700307,.0022154809
"louvain","fob",1858,"mid_herit",-.36629781,-.63730758,-.095288031,-.030397825
"louvain","fob",1859,"mid_herit",-.040511146,-.26722747,.18620518,-.093324393
"louvain","fob",1860,"mid_herit",-.21031623,-.40939552,-.011236918,.042722117
"louvain","fob",1861,"mid_herit",-.13757397,-.40497851,.12983058,-.0076895789
"louvain","fob",1862,"mid_herit",.23716235,-.031332392,.50565708,.06705381
"louvain","fob",1863,"mid_herit",.016818224,-.2004104,.23404685,.037676509
"louvain","fob",1864,"mid_herit",-.38171485,-.66825968,-.095170014,.080873527
"louvain","fob",1865,"mid_herit",-.30287835,-.59071004,-.01504662,.051047336
"louvain","fob",1866,"mid_herit",-.28139442,-.53556049,-.0272284,-.00058060081
"louvain","fob",1867,"mid_herit",-.15006395,-.44373086,.14360295,.057694074
"louvain","fob",1868,"mid_herit",-.29668301,-.6657455,.072379462,.037665896
"louvain","fob",1869,"mid_herit",-.058057554,-.35723877,.24112366,.064106554
"louvain","fob",1870,"mid_herit",-.15315877,-.51389325,.20757568,.057329036
"louvain","fob",1871,"mid_herit",-.23097585,-.56120056,.099248841,.11975384
"louvain","fob",1872,"mid_herit",-.21164475,-.56480205,.14151253,.047632881
"louvain","fob",1873,"mid_herit",-.50424665,-.89419806,-.11429526,.10159186
"louvain","fob",1874,"mid_herit",-.36711252,-.7796942,.045469116,.055943038
"louvain","fob",1875,"mid_herit",-.32347006,-.75256455,.10562441,.054711726
"louvain","fob",1876,"mid_herit",-.49515724,-.79746264,-.19285186,.061545361
"louvain","fob",1877,"mid_herit",-.5578115,-.99693346,-.11868957,.083823346
"louvain","fob",1878,"mid_herit",-.2029442,-.56730455,.16141611,.08934024
"louvain","fob",1879,"mid_herit",-.093852192,-.47342792,.28572351,.12191854
"louvain","fob",1880,"mid_herit",-.079084016,-.38608819,.22792016,.10986818
"louvain","fob",1881,"mid_herit",-.045665585,-.26191738,.1705862,.032418322
"louvain","fob",1882,"mid_herit",-.045435123,-.27132219,.18045194,.08825887
"louvain","fob",1883,"mid_herit",.010616356,-.31982291,.3410556,.11014822
"louvain","fob",1884,"mid_herit",-.30698228,-.76237446,.14840987,-.11587431
"louvain","fob",1885,"mid_herit",-.15444683,-.5157879,.20689425,.034830958
"louvain","fob",1886,"mid_herit",-.041226834,-.35349932,.27104566,.12160022
"louvain","fob",1887,"mid_herit",-.25123578,-.48630589,-.016165709,.11697427
"louvain","fob",1888,"mid_herit",-.17694619,-.40911481,.055222414,.10055886
"louvain","fob",1889,"mid_herit",-.53402543,-.82663614,-.24141476,.13429791
"louvain","fob",1890,"mid_herit",-.07917884,-.38261884,.22426115,.10044491
"louvain","fob",1891,"mid_herit",-.38133559,-.69612515,-.066545993,.1125924
"louvain","fob",1892,"mid_herit",-.15322646,-.40246287,.096009955,.070394918
"louvain","fob",1893,"mid_herit",-.18874583,-.4380427,.06055104,.051894732
"louvain","fob",1894,"mid_herit",-.27326635,-.6259923,.079459623,.090716571
"louvain","fob",1895,"mid_herit",-.29460591,-.57186121,-.017350644,.074802451
"louvain","fob",1896,"mid_herit",-.22460125,-.55744833,.10824584,.12167954
"louvain","fob",1897,"mid_herit",-.21495764,-.47615469,.046239424,.16746381
"louvain","fob",1898,"mid_herit",-.12686674,-.3895959,.1358624,.099513784
"louvain","fob",1899,"mid_herit",-.17919281,-.48995396,.13156833,.10981794
"louvain","fob",1900,"mid_herit",.083582684,-.20738512,.37455049,.11799938
"louvain","fob",1901,"mid_herit",.020424468,-.23156975,.27241871,.10064568
"louvain","fob",1902,"mid_herit",-.056254394,-.26906493,.15655614,.12682576
"louvain","fob",1903,"mid_herit",.049638323,-.14096907,.24024571,.071880244
"louvain","fob",1904,"mid_herit",-.073639177,-.27590936,.12863103,.13773192
"louvain","fob",1905,"mid_herit",-.26106125,-.53592634,.013803878,.14466366
"louvain","fob",1906,"mid_herit",.052608281,-.20313461,.30835116,.15104666
"louvain","fob",1907,"mid_herit",.080576226,-.12449221,.28564465,.17253129
"louvain","fob",1908,"mid_herit",-.21316567,-.50115812,.074826784,.17142056
"louvain","fob",1909,"mid_herit",.035169702,-.22213757,.29247698,.22461404
"louvain","fob",1910,"mid_herit",.095268987,-.12298982,.31352779,.21035978
"louvain","fob",1911,"mid_herit",-.15552148,-.45470381,.14366083,.18185329
"louvain","fob",1912,"mid_herit",-.088336863,-.38585874,.20918502,.17004663
"louvain","fob",1913,"mid_herit",.016011601,-.21181414,.24383734,.16503401
"louvain","fob",1914,"mid_herit",.068003811,-.14777635,.28378397,.22562966
"louvain","fob",1915,"mid_herit",-.031895671,-.2605767,.19678535,.11126713
"louvain","fob",1916,"mid_herit",-.053189676,-.35410038,.24772102,.21981192
"louvain","fob",1917,"mid_herit",.15502249,-.10232023,.41236523,.2645455
"louvain","fob",1918,"mid_herit",.10981302,-.23115173,.45077777,.2673004
"louvain","fob",1919,"mid_herit",.048021603,-.23191468,.3279579,.16407049
"louvain","fob",1920,"mid_herit",.20607406,-.10507247,.51722062,.14101528
"louvain","fob",1921,"mid_herit",.20763855,-.018624865,.43390194,.17244421
"louvain","fob",1922,"mid_herit",.096164457,-.18735537,.3796843,.16499749
"louvain","fob",1923,"mid_herit",.24558067,.034156352,.45700499,.17780522
"louvain","fob",1924,"mid_herit",.33325347,.029566165,.63694078,.19355251
"louvain","fob",1925,"mid_herit",.21077876,-.14199024,.56354779,.23619804
"louvain","fob",1926,"mid_herit",.28545672,-.023027604,.59394103,.1980976
"louvain","fob",1927,"mid_herit",.18183254,-.023161268,.38682634,.15464391
"louvain","fob",1928,"mid_herit",-.0054322626,-.26923555,.25837103,.1834626
"louvain","fob",1929,"mid_herit",.26782098,-.05530918,.59095114,.18089344
"louvain","fob",1930,"mid_herit",.13066959,-.15547098,.41681018,.12735768
"louvain","fob",1931,"mid_herit",.062656328,-.24954578,.37485844,.16856089
"louvain","fob",1932,"mid_herit",.13326226,-.16430813,.43083265,.19213606
"louvain","fob",1933,"mid_herit",-.024772907,-.22166957,.17212376,.12116924
"louvain","fob",1934,"mid_herit",.011382869,-.24233454,.26510027,.12815186
"louvain","fob",1935,"mid_herit",.21647608,-.035200216,.46815237,.26428783
"louvain","fob",1936,"mid_herit",-.012811425,-.22936858,.20374572,.15441985
"louvain","fob",1937,"mid_herit",.11052456,-.13451816,.35556728,.16044831
"louvain","fob",1938,"mid_herit",.20117296,-.069960646,.47230655,.15625021
"louvain","fob",1948,"mid_herit",0,0,0,.28595215
"louvain","fob",1949,"mid_herit",0,0,0,.28387541
"louvain","fob",1950,"mid_herit",0,0,0,.22828856
"louvain","fob",1951,"mid_herit",0,0,0,.12373932
"louvain","fob",1952,"mid_herit",0,0,0,.19294818
"louvain","fob",1953,"mid_herit",0,0,0,.26368225
"louvain","fob",1954,"mid_herit",0,0,0,.21582972
"louvain","fob",1955,"mid_herit",0,0,0,.14358857
"louvain","fob",1956,"mid_herit",0,0,0,.19744222
"louvain","fob",1957,"mid_herit",0,0,0,.052439868
"louvain","fob",1958,"mid_herit",.89218098,.60338187,1.18098,.14535573
"louvain","fob",1959,"mid_herit",.95476562,.7382192,1.171312,.12835319
"louvain","fob",1960,"mid_herit",-.91690391,-1.2171643,-.61664355,.17087595
"louvain","fob",1961,"mid_herit",1.1501418,.8392055,1.461078,.16198285
"louvain","fob",1962,"mid_herit",-1.2485831,-1.5268985,-.97026777,.1157195
"louvain","fob",1963,"mid_herit",-.75669497,-1.0411417,-.47224817,.21462496
"louvain","fob",1964,"mid_herit",1.1284868,.8453064,1.4116671,.20389947
"louvain","fob",1965,"mid_herit",.74484414,.51584315,.97384512,.19427264
"louvain","fob",1966,"mid_herit",-.17277241,-.40127847,.055733647,.16146792
"louvain","fob",1967,"mid_herit",.94513756,.69379014,1.196485,.20761175
"louvain","fob",1968,"mid_herit",.50165749,.26967683,.73363817,.095588557
"louvain","fob",1969,"mid_herit",1.0179515,.76713324,1.2687697,.14304323
"louvain","fob",1970,"mid_herit",.66123557,.43663591,.88583523,.19559896
"louvain","fob",1971,"mid_herit",.65343273,.40263209,.9042334,.21191417
"louvain","fob",1972,"mid_herit",.3630636,.13683364,.58929354,.21668307
"louvain","fob",1973,"mid_herit",.79654688,.54494077,1.048153,.2172807
"louvain","fob",1974,"mid_herit",.82687056,.5920735,1.0616676,.25642622
"louvain","fob",1975,"mid_herit",1.6120977,1.3613453,1.8628502,.22620854
"louvain","fob",1976,"mid_herit",1.0959082,.80955553,1.3822607,.26499847
"louvain","fob",1977,"mid_herit",.14824627,-.11263211,.40912467,.1882271
"louvain","fob",1978,"mid_herit",.97277373,.76660073,1.1789467,.21798241
"louvain","fob",1979,"mid_herit",1.4630715,1.254614,1.6715289,.15291125
"louvain","fob",1980,"mid_herit",.97921944,.73578984,1.222649,.20161809
"louvain","fob",1981,"mid_herit",1.1303424,.90386987,1.356815,.15695162
"louvain","fob",1982,"mid_herit",.2200571,-.00778266,.44789684,.2571958
"louvain","fob",1983,"mid_herit",1.0981275,.88861883,1.3076361,.22603206
"louvain","fob",1984,"mid_herit",.83219761,.64937854,1.0150167,.26109418
"louvain","fob",1985,"mid_herit",.98820734,.76782727,1.2085874,.19980167
"louvain","fob",1986,"mid_herit",.61139917,.24050932,.98228896,.19153628
"louvain","fob",1987,"mid_herit",.62712592,-.0535018,1.3077537,.18534216
"louvain","fob",1988,"mid_herit",.92623168,.36524954,1.4872139,.19889319
"louvain","fob",1989,"mid_herit",.76542157,-.0096781692,1.5405213,.2452579
"louvain","fob",1990,"mid_herit",1.0608227,.17050177,1.9511437,.28561458
"louvain","fob",1991,"mid_herit",.99992239,.14355849,1.8562863,.28547549
"louvain","fob",1992,"mid_herit",.63175923,.38831854,.87519991,.25513226
"louvain","fob",1993,"mid_herit",.72876275,-.49568945,1.9532149,.24610855
