NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1955,"atop_allie",1.7393718,1.2009016,2.277842,.037946157
"louvain","fob",1956,"atop_allie",1.570992,1.0012431,2.1407409,.032903943
"louvain","fob",1957,"atop_allie",1.5458907,.91482979,2.1769516,.020063179
"louvain","fob",1958,"atop_allie",.75090587,.25135636,1.2504554,.0030031914
"louvain","fob",1959,"atop_allie",.6682961,.12571469,1.2108774,.0030241664
"louvain","fob",1960,"atop_allie",1.8643727,1.2590299,2.4697156,.023354964
"louvain","fob",1961,"atop_allie",1.628072,1.0773454,2.1787987,.019355619
"louvain","fob",1962,"atop_allie",1.2893963,.76087856,1.817914,.014380434
"louvain","fob",1963,"atop_allie",1.787485,1.28483,2.2901402,.027697159
"louvain","fob",1964,"atop_allie",1.4989259,1.0071679,1.9906839,.018372662
"louvain","fob",1965,"atop_allie",1.7168823,1.1885003,2.2452643,.018055214
"louvain","fob",1966,"atop_allie",.35727388,-.00038409984,.71493185,.00059525424
"louvain","fob",1967,"atop_allie",.74257016,.32510933,1.160031,.0041064853
"louvain","fob",1968,"atop_allie",.34253985,-.03670346,.7217831,.0004807915
"louvain","fob",1969,"atop_allie",2.0845268,1.5293808,2.639673,.024228446
"louvain","fob",1970,"atop_allie",.74770576,.33870825,1.1567032,.0041317274
"louvain","fob",1971,"atop_allie",1.7485417,1.1607116,2.3363719,.021930944
"louvain","fob",1972,"atop_allie",1.5949425,1.0088823,2.1810026,.017525867
"louvain","fob",1973,"atop_allie",2.0283463,1.5368903,2.5198026,.030247312
"louvain","fob",1974,"atop_allie",1.078757,.45963773,1.6978763,.0078500137
"louvain","fob",1975,"atop_allie",.43146485,-.14050798,1.0034376,.0017781255
"louvain","fob",1976,"atop_allie",.37454048,-.13198186,.88106281,.0002003719
"louvain","fob",1977,"atop_allie",.14040396,-.31153303,.59234095,.000093446863
"louvain","fob",1978,"atop_allie",.57845557,.047846805,1.1090643,.0030495601
"louvain","fob",1979,"atop_allie",-.37874606,-.81682616,.059334047,.001273834
"louvain","fob",1980,"atop_allie",.30306873,-.221839,.82797647,.00074903452
"louvain","fob",1981,"atop_allie",.95027983,.40021649,1.5003432,.0084118256
"louvain","fob",1982,"atop_allie",.73750764,.16709632,1.307919,.0056453799
"louvain","fob",1983,"atop_allie",-.025147073,-.40278891,.35249475,-.00077660993
"louvain","fob",1984,"atop_allie",.67405671,.10228625,1.2458272,.0042858841
"louvain","fob",1985,"atop_allie",.50812918,-.025214883,1.0414733,.0024640393
"louvain","fob",1986,"atop_allie",.54245591,.071888082,1.0130237,.002419773
"louvain","fob",1987,"atop_allie",.72715652,.2348655,1.2194475,.005529325
"louvain","fob",1988,"atop_allie",.88736141,.38553527,1.3891876,.0094603766
"louvain","fob",1989,"atop_allie",.78066403,.22284941,1.3384786,.0060445233
"louvain","fob",1990,"atop_allie",1.005862,.43201995,1.5797042,.011215339
"louvain","fob",1991,"atop_allie",.74831039,.16464482,1.3319759,.0059310081
"louvain","fob",1992,"atop_allie",1.0033712,.52740675,1.4793357,.013470814
"louvain","fob",1993,"atop_allie",1.0200033,.49724066,1.542766,.012718787
"louvain","fob",1994,"atop_allie",1.2328895,.7674166,1.6983624,.02322704
