NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1836,"atop_herit",-.64413518,-3.4664354,2.178165,2.0816682e-17
"louvain","fob",1837,"atop_herit",-.6440559,-3.9225171,2.6344051,1.3877788e-17
"louvain","fob",1838,"atop_herit",-.2467608,-2.1158507,1.622329,2.9490299e-17
"louvain","fob",1839,"atop_herit",-.00079337182,-2.8343382,2.8327515,-3.4694470e-18
"louvain","fob",1840,"atop_herit",-1.3785981,-4.5725055,1.8153092,2.7755576e-17
"louvain","fob",1841,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1842,"atop_herit",.010591026,-2.1115823,2.1327643,2.7755576e-17
"louvain","fob",1843,"atop_herit",.57763308,-1.3168498,2.472116,-2.7755576e-17
"louvain","fob",1844,"atop_herit",.48383546,-1.7461866,2.7138577,0
"louvain","fob",1845,"atop_herit",-.35103565,-2.1512969,1.4492254,-2.7755576e-17
"louvain","fob",1846,"atop_herit",1.0621572,-.77845681,2.902771,-2.7755576e-17
"louvain","fob",1847,"atop_herit",.40474141,-1.7139263,2.5234091,4.8572257e-17
"louvain","fob",1848,"atop_herit",.83413637,-.83408904,2.5023618,-1.3877788e-17
"louvain","fob",1849,"atop_herit",0,0,0,4.1633363e-17
"louvain","fob",1850,"atop_herit",-1.5577906,-3.3378992,.22231796,-2.7755576e-17
"louvain","fob",1851,"atop_herit",1.3505559,-1.2489312,3.950043,1.3877788e-17
"louvain","fob",1852,"atop_herit",-1.04347,-3.4838567,1.3969164,-1.3877788e-17
"louvain","fob",1853,"atop_herit",-.96531469,-2.6960471,.7654177,2.7755576e-17
"louvain","fob",1854,"atop_herit",-.036949694,-1.8433095,1.7694101,-4.8572257e-17
"louvain","fob",1855,"atop_herit",-.070425808,-2.0918193,1.9509678,4.5970172e-17
"louvain","fob",1856,"atop_herit",-.062395301,-2.005934,1.8811435,3.8163916e-17
"louvain","fob",1857,"atop_herit",-1.4443173,-3.2636049,.37497023,2.7755576e-17
"louvain","fob",1858,"atop_herit",-2.1124823,-3.887455,-.33750969,-2.7755576e-17
"louvain","fob",1859,"atop_herit",-.61253744,-2.6068504,1.3817756,0
"louvain","fob",1860,"atop_herit",-.93372351,-2.7582664,.89081949,2.0816682e-17
"louvain","fob",1861,"atop_herit",-.38013643,-2.3654459,1.6051729,4.1633363e-17
"louvain","fob",1862,"atop_herit",.58864933,-1.3373184,2.5146172,-3.4694470e-18
"louvain","fob",1863,"atop_herit",.5910421,-1.2821362,2.4642205,-4.8572257e-17
"louvain","fob",1864,"atop_herit",-.13209566,-1.9675907,1.7033993,-3.1225023e-17
"louvain","fob",1865,"atop_herit",-.059463989,-1.7391506,1.6202227,1.9081958e-17
"louvain","fob",1866,"atop_herit",-1.625259,-3.2396016,-.010916366,2.7755576e-17
"louvain","fob",1867,"atop_herit",.57806802,-1.0353395,2.1914756,-2.2551405e-17
"louvain","fob",1868,"atop_herit",1.0933725,-1.4139792,3.600724,2.0816682e-17
"louvain","fob",1869,"atop_herit",.36143473,-1.7305561,2.4534256,-4.0766002e-17
"louvain","fob",1870,"atop_herit",.56098032,-1.4737408,2.5957015,2.7755576e-17
"louvain","fob",1871,"atop_herit",-.65844536,-3.2489762,1.9320855,2.0816682e-17
"louvain","fob",1872,"atop_herit",-.89905012,-3.5305903,1.7324899,3.8163916e-17
"louvain","fob",1873,"atop_herit",0,0,0,3.4694470e-18
"louvain","fob",1874,"atop_herit",-.86060882,-3.4220505,1.700833,1.3877788e-17
"louvain","fob",1875,"atop_herit",-.97959524,-3.630023,1.6708324,4.1633363e-17
"louvain","fob",1876,"atop_herit",.65365148,-1.8408748,3.1481779,-4.8572257e-17
"louvain","fob",1877,"atop_herit",.00070251763,-2.655966,2.6573713,-3.4694470e-17
"louvain","fob",1878,"atop_herit",.38777772,-2.1406541,2.9162095,2.7755576e-17
"louvain","fob",1879,"atop_herit",0,0,0,-4.5102810e-17
"louvain","fob",1880,"atop_herit",.69794852,-1.7566749,3.1525719,-3.8163916e-17
"louvain","fob",1881,"atop_herit",-1.264024,-3.8466132,1.3185652,0
"louvain","fob",1882,"atop_herit",-.71609026,-3.1911314,1.7589508,-4.1633363e-17
"louvain","fob",1883,"atop_herit",-.67969793,-3.1662676,1.8068717,4.8572257e-17
"louvain","fob",1884,"atop_herit",-15.528998,-16.967453,-14.090543,-2.7755576e-17
"louvain","fob",1885,"atop_herit",-1.7685241,-4.4941444,.95709634,-1.3877788e-17
"louvain","fob",1886,"atop_herit",-.71549076,-2.8052876,1.3743061,-1.3877788e-17
"louvain","fob",1887,"atop_herit",-1.3358353,-4.1229343,1.4512635,-2.0816682e-17
"louvain","fob",1888,"atop_herit",-.43110141,-2.5095663,1.6473635,0
"louvain","fob",1889,"atop_herit",-1.3191679,-3.9106526,1.2723169,-3.4694470e-17
"louvain","fob",1890,"atop_herit",-1.0748873,-3.9453063,1.7955316,-1.3877788e-17
"louvain","fob",1891,"atop_herit",0,0,0,2.7755576e-17
"louvain","fob",1892,"atop_herit",0,0,0,4.1633363e-17
"louvain","fob",1893,"atop_herit",-1.9588419,-4.4137397,.49605578,-4.1633363e-17
"louvain","fob",1894,"atop_herit",-2.0603802,-4.6325049,.51174438,4.1633363e-17
"louvain","fob",1895,"atop_herit",-1.3523203,-2.9589326,.25429198,-2.7755576e-17
"louvain","fob",1896,"atop_herit",.64788443,-1.1917641,2.4875331,-2.0816682e-17
"louvain","fob",1897,"atop_herit",-.21967508,-1.7390219,1.2996718,4.1633363e-17
"louvain","fob",1898,"atop_herit",-.27393225,-1.7824982,1.2346338,4.1633363e-17
"louvain","fob",1899,"atop_herit",.85828477,-.65966427,2.3762338,1.9081958e-17
"louvain","fob",1900,"atop_herit",-.018778812,-1.8268375,1.7892798,-3.6429193e-17
"louvain","fob",1901,"atop_herit",-.0074492339,-1.8357311,1.8208326,-4.8572257e-17
"louvain","fob",1902,"atop_herit",.082855925,-1.8481816,2.0138936,-4.1633363e-17
"louvain","fob",1903,"atop_herit",-.46341181,-2.2290189,1.3021953,2.7755576e-17
"louvain","fob",1904,"atop_herit",.34364572,-1.3888688,2.0761602,-3.4694470e-18
"louvain","fob",1905,"atop_herit",-.012388767,-1.8047235,1.779946,4.0766002e-17
"louvain","fob",1906,"atop_herit",.37756652,-1.2775933,2.0327263,1.7347235e-18
"louvain","fob",1907,"atop_herit",-.51207972,-2.1505628,1.1264035,1.2143064e-17
"louvain","fob",1908,"atop_herit",-.3367365,-1.8662859,1.1928129,2.6020852e-17
"louvain","fob",1909,"atop_herit",.16515185,-1.5937264,1.9240302,3.7079714e-17
"louvain","fob",1910,"atop_herit",.19830427,-1.7275537,2.1241622,4.5861752e-17
"louvain","fob",1911,"atop_herit",-.73594552,-2.4956796,1.0237887,1.2143064e-17
"louvain","fob",1912,"atop_herit",1.181407,-1.0388272,3.4016411,-2.4286129e-17
"louvain","fob",1913,"atop_herit",.30700409,-1.5148573,2.1288655,3.8163916e-17
"louvain","fob",1914,"atop_herit",-.054961812,-1.9190768,1.8091532,1.9949320e-17
"louvain","fob",1915,"atop_herit",.43661454,-1.4764514,2.3496804,-1.3877788e-17
"louvain","fob",1916,"atop_herit",-.35672423,-1.7654821,1.0520337,-1.4311469e-17
"louvain","fob",1917,"atop_herit",.3460874,-1.1109395,1.8031143,-4.2500725e-17
"louvain","fob",1918,"atop_herit",-.21700962,-2.0257111,1.5916917,-4.3368087e-18
"louvain","fob",1919,"atop_herit",.33001623,-1.4537228,2.1137552,-4.8572257e-17
"louvain","fob",1920,"atop_herit",-.37811384,-2.4243309,1.6681032,-1.3877788e-17
"louvain","fob",1921,"atop_herit",.44714996,-1.2773011,2.1716011,0
"louvain","fob",1922,"atop_herit",-1.1642147,-2.5591292,.23069996,-4.8572257e-17
"louvain","fob",1923,"atop_herit",1.2666702,-.98613048,3.5194709,0
"louvain","fob",1924,"atop_herit",.2663238,-1.5712726,2.1039202,-3.4694470e-17
"louvain","fob",1925,"atop_herit",.9013449,-1.4153886,3.2180784,2.0816682e-17
"louvain","fob",1926,"atop_herit",.5600996,-1.225336,2.3455353,-2.7755576e-17
"louvain","fob",1927,"atop_herit",.26737541,-1.2596591,1.7944099,3.1225023e-17
"louvain","fob",1928,"atop_herit",.37384772,-1.1963211,1.9440166,-6.9388939e-18
"louvain","fob",1929,"atop_herit",1.5864363,-.59942514,3.7722976,3.4694470e-17
"louvain","fob",1930,"atop_herit",1.4881903,-.667404,3.6437845,-3.4694470e-17
"louvain","fob",1931,"atop_herit",1.6213722,-.56620997,3.8089545,4.1633363e-17
"louvain","fob",1932,"atop_herit",1.7007936,-.45116287,3.8527501,-3.4694470e-17
"louvain","fob",1933,"atop_herit",.78985626,-.93670404,2.5164165,4.8572257e-17
"louvain","fob",1934,"atop_herit",.74395746,-.90197819,2.3898931,-2.0816682e-17
"louvain","fob",1935,"atop_herit",.3529056,-1.4000816,2.1058929,4.7704896e-17
"louvain","fob",1936,"atop_herit",-.68442661,-2.2315218,.86266857,-6.9388939e-18
"louvain","fob",1937,"atop_herit",-.31848845,-1.8736464,1.2366694,-4.1633363e-17
"louvain","fob",1938,"atop_herit",.16666037,-1.5763497,1.9096705,-4.0332321e-17
"louvain","fob",1948,"atop_herit",0,0,0,-2.5370331e-17
"louvain","fob",1949,"atop_herit",0,0,0,-4.1199683e-17
"louvain","fob",1950,"atop_herit",0,0,0,-4.4452289e-18
"louvain","fob",1951,"atop_herit",0,0,0,3.3068166e-18
"louvain","fob",1952,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1953,"atop_herit",0,0,0,4.0115480e-18
"louvain","fob",1954,"atop_herit",0,0,0,1.7347235e-17
"louvain","fob",1955,"atop_herit",0,0,0,4.6421376e-20
"louvain","fob",1956,"atop_herit",0,0,0,-3.9898640e-17
"louvain","fob",1957,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1958,"atop_herit",0,0,0,2.0816682e-17
"louvain","fob",1959,"atop_herit",0,0,0,2.6888214e-17
"louvain","fob",1960,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1961,"atop_herit",0,0,0,3.4694470e-17
"louvain","fob",1962,"atop_herit",0,0,0,0
"louvain","fob",1963,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1964,"atop_herit",0,0,0,3.6429193e-17
"louvain","fob",1965,"atop_herit",0,0,0,2.4286129e-17
"louvain","fob",1966,"atop_herit",0,0,0,-3.1225023e-17
"louvain","fob",1967,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1968,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1969,"atop_herit",0,0,0,-4.1633363e-17
"louvain","fob",1970,"atop_herit",0,0,0,1.0408341e-17
"louvain","fob",1971,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1972,"atop_herit",0,0,0,-2.0816682e-17
"louvain","fob",1973,"atop_herit",0,0,0,-1.7347235e-17
"louvain","fob",1974,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1975,"atop_herit",0,0,0,3.4694470e-17
"louvain","fob",1976,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1977,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1978,"atop_herit",0,0,0,6.9388939e-18
"louvain","fob",1979,"atop_herit",0,0,0,2.7755576e-17
"louvain","fob",1980,"atop_herit",0,0,0,0
"louvain","fob",1981,"atop_herit",0,0,0,0
"louvain","fob",1982,"atop_herit",0,0,0,-2.0816682e-17
"louvain","fob",1983,"atop_herit",0,0,0,4.1633363e-17
"louvain","fob",1984,"atop_herit",0,0,0,-1.6479873e-17
"louvain","fob",1985,"atop_herit",0,0,0,-6.9388939e-18
"louvain","fob",1986,"atop_herit",0,0,0,-6.9388939e-18
"louvain","fob",1987,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1988,"atop_herit",0,0,0,-1.7347235e-17
"louvain","fob",1989,"atop_herit",0,0,0,1.3877788e-17
"louvain","fob",1990,"atop_herit",0,0,0,-1.0191500e-17
"louvain","fob",1991,"atop_herit",0,0,0,-2.7755576e-17
"louvain","fob",1992,"atop_herit",0,0,0,3.4694470e-18
"louvain","fob",1993,"atop_herit",0,0,0,-1.3877788e-17
"louvain","fob",1994,"atop_herit",0,0,0,4.1633363e-17
