NetworkType,CafFob,year,var,coef,ci_low,ci_high,r2p
"louvain","fob",1963,"mid_n",.77502382,-.35746893,1.9075166,.0022312861
"louvain","fob",1964,"mid_n",.66786581,-.47013524,1.8058668,.005049374
"louvain","fob",1965,"mid_n",-.39348257,-1.60181,.81484479,.0046662795
"louvain","fob",1966,"mid_n",.85830116,-.12954871,1.846151,.0066016493
"louvain","fob",1967,"mid_n",-.70843387,-1.7162635,.29939589,.0049453271
"louvain","fob",1968,"mid_n",-1.0746983,-2.3130023,.16360547,.0021239787
"louvain","fob",1969,"mid_n",-.12225299,-1.1322038,.88769782,.0042647044
"louvain","fob",1970,"mid_n",.54899347,-.93850875,2.0364957,.0046281139
"louvain","fob",1971,"mid_n",-.90715754,-2.1785522,.36423701,.0044345302
"louvain","fob",1972,"mid_n",-1.6098299,-3.2434163,.023756502,.00499551
"louvain","fob",1973,"mid_n",-1.3543792,-2.4667094,-.24204895,.0065141576
"louvain","fob",1974,"mid_n",.15571849,-2.3151984,2.6266353,.010730356
"louvain","fob",1975,"mid_n",-.32911038,-1.5354921,.87727129,.0060992353
"louvain","fob",1976,"mid_n",-1.7522292,-2.857255,-.64720333,.0071175369
"louvain","fob",1977,"mid_n",-.35133985,-1.0224073,.3197276,.0052864258
"louvain","fob",1978,"mid_n",-.88710928,-2.0457537,.27153525,.0052340077
"louvain","fob",1979,"mid_n",-.55243218,-1.5142626,.4093982,.0099050449
"louvain","fob",1980,"mid_n",-.58492571,-1.5280218,.35817048,.010297144
"louvain","fob",1981,"mid_n",-1.0982981,-1.9377401,-.258856,.005742237
"louvain","fob",1982,"mid_n",-.96044832,-1.9812816,.060385022,.0097517818
"louvain","fob",1983,"mid_n",-1.3359172,-2.241375,-.43045935,.010113436
"louvain","fob",1984,"mid_n",-.87959051,-1.7238346,-.035346456,.0083810193
"louvain","fob",1985,"mid_n",-1.027284,-1.9712939,-.083274089,.0080069937
"louvain","fob",1986,"mid_n",-1.3475218,-2.1395261,-.55551749,.0066935224
"louvain","fob",1987,"mid_n",-.43813071,-1.2048632,.32860178,.0079890806
"louvain","fob",1988,"mid_n",-1.0407186,-2.0003793,-.081057891,.0093807522
"louvain","fob",1989,"mid_n",-1.7307074,-3.0723262,-.38908866,.0083822692
"louvain","fob",1990,"mid_n",-.35969949,-1.4484906,.72909158,.0093645658
"louvain","fob",1991,"mid_n",-.002565502,-.91072065,.90558964,.0099750627
"louvain","fob",1992,"mid_n",-1.0222567,-2.4436464,.39913297,.011326122
"louvain","fob",1993,"mid_n",.45764741,-.55853689,1.4738317,.0070020161
"louvain","fob",1994,"mid_n",.4167777,-.46855688,1.3021122,.012663322
"louvain","fob",1995,"mid_n",-.85866678,-1.6352909,-.08204262,.0071112071
"louvain","fob",1996,"mid_n",-.44044802,-1.1909416,.31004551,.0092478562
"louvain","fob",1997,"mid_n",-.029222902,-.91609794,.85765213,.0075056478
"louvain","fob",1998,"mid_n",-.16572769,-.94609451,.6146391,.0092078205
"louvain","fob",1999,"mid_n",-.4677844,-1.0249637,.089394964,.0084042344
"louvain","fob",2000,"mid_n",-.087605469,-.71250117,.53729022,.011307293
"louvain","fob",2001,"mid_n",.24150048,-.7627821,1.2457831,.010721565
"louvain","fob",2002,"mid_n",-.27577344,-1.3211719,.76962501,.011147497
"louvain","fob",2003,"mid_n",-.1065313,-1.0589269,.84586436,.011017174
