key,source,target,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,sourceCommunityId,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceCommunity,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetCommunity,targetMeanAmbiguityScore
338-640,338,640,1.0938508589602254,0.0000010440352014289495,0.95,0.050000000000000044,0.19000000000000017,3,0.0000010440352014289495,1,1,Malta,Colony of,3,0.31909090909090915,1,1,Turkey (Ottoman Empire),Sovereign,3,0.046666666666666676
338-616,338,616,6.177082581994442,0.000009827303566536848,1,0,0,3,0.000009827303566536848,1,1,Malta,Colony of,3,0.31909090909090915,1,,Tunisia (Regency of Tunis),Protectorate of,3,0.335
338-651,338,651,2.491220994376857,0.0000024892505959995786|0.000013379923349177023,0.95,0.050000000000000044,0.19000000000000017,3,0.000013379923349177023,1,1,Malta,Colony of,3,0.31909090909090915,1,1,Egypt Arab Republic (Egypt),Occupied by,3,0.169
200-451,451,200,1.6834400894562733,0.000002552891630654584|0.00019473909978199447,0,1,0,bridge,0.00019473909978199447,1,1,Sierra Leone,Colony of,0,0.2433333333333333,1,1,United Kingdom,Sovereign,1,0.1331944444444445
451-4781,451,4781,6.752712547972504,6.444661737215737e-9|0.0000016393608294042533,0.9,0.09999999999999998,0.35999999999999993,0,0.0000016393608294042533,1,1,Sierra Leone,Colony of,0,0.2433333333333333,1,1,Lagos,Colony of,0,0.04499999999999999
433-451,451,433,6.16718264086012,4.67237975948141e-8,1,0,0,0,4.67237975948141e-8,1,1,Sierra Leone,Colony of,0,0.2433333333333333,1,,Senegal,Colony of,0,0.33
450-451,451,450,2.3637821542678554,1.6111654343039343e-9,0.65,0.35,0.9099999999999999,0,1.6111654343039343e-9,1,1,Sierra Leone,Colony of,0,0.2433333333333333,1,,Liberia,Sovereign (unrecognized),0,0.9349999999999999
2-451,451,2,2.153264160721175,0.000004704603068167488,0.05,0.95,0.19,bridge,0.000004704603068167488,1,1,Sierra Leone,Colony of,0,0.2433333333333333,1,1,United States of America,Sovereign,4,0.09404255319148937
225-255,225,255,1.1382636342690524,0.00522589533943597|0.006478392254986269,0.75,0.25,0.75,3,0.006478392254986269,1,1,Switzerland,Sovereign,3,0.10714285714285714,1,1,Germany (Zollverein),Sovereign,3,0.369
225-300,225,300,1.9405374874819459,0.0010536943466246478|0.0012343621839105753,1,0,0,3,0.0012343621839105753,1,1,Switzerland,Sovereign,3,0.10714285714285714,1,,Austria-Hungary (Austrian Empire),Sovereign,3,0.09
