key,source,target,TIBI,proximity,observedTradeValues,coMembershipScore,bridgeNessEdgeScore,ambiguityScore,maxObservedTradeValue,sourceCited,sourceReporting,sourceLabel,sourceGphStatus,sourceBlockLouvainTibi,sourceBlockLouvainProximity,sourceBlockIntraMax,sourceBlockAn,sourceMeanAmbiguityScore,targetCited,targetReporting,targetLabel,targetGphStatus,targetBlockLouvainTibi,targetBlockLouvainProximity,targetBlockIntraMax,targetBlockAn,targetMeanAmbiguityScore
211-324,211,324,0.45250609221874555,0.904993730629154,151474.94999987655,0,1,0,151474.94999987655,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Kingdom of Sardinia,,4,0,5,LA,0.27
211-329,211,329,-0.348024665197535,-0.7014324739863833,42173.99999996563,0,1,0,42173.99999996563,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
211-3349,211,3349,-0.867362636775153,-2.6079588366071604,777,0,1,0,777,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Ionian Is.,,1,1,4,WE,0
211-350,211,350,-0.723050632580401,-1.7939965923234684,3206,0,1,0,3206,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Greece,,1,1,4,WE,0.060000000000000005
211-365,211,365,-0.1534944367523514,-0.22763198574495797,95984.89999992176|195975.56719022687,0.6,0.4,0.96,195975.56719022687,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Russia (USSR),,5,4,5,EESU,0.214
211-380,211,380,-0.52730003761468,-1.1328755074879964,22151.03787876845|16978,0.35,0.65,0.9099999999999999,22151.03787876845,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Sweden,,4,4,2,LA,0.41125000000000006
211-385,211,385,-0.4656905881223512,-0.9373125166803564,41541.68971785347|12270,0.5,0.5,1,41541.68971785347,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Norway,,4,4,2,LA,0.40666666666666673
211-390,211,390,-0.5566404656849601,-1.1825526674122784,11402.599999990707|23542,0.35,0.65,0.9099999999999999,23542,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Denmark,,4,4,5,WE,0.5042857142857143
211-40,40,211,0.04761068160759328,0.12745809346923273,205576.63004804743|48886,0,1,0,205576.63004804743,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Belgium,,2,4,5,WE,0.3453488372093024
211-41,41,211,-0.9113259744312104,-3.031096417861505,1222,0,1,0,1222,,,Haiti,,0,3,4,WE,0.326,,,Belgium,,2,4,5,WE,0.3453488372093024
211-420,211,420,0.7728840876374509,1.8266917568849275,13278,1,0,0,13278,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Gambia,,2,4,4,WE,0.21333333333333337
211-433,211,433,0.5178330668662383,1.0678739476187347,18703,0.3,0.7,0.84,18703,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Senegal,,2,2,4,WE,0.27999999999999997
211-6,6,211,-0.5545647421447307,-1.2206788350937494,6954,0,1,0,6954,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,Belgium,,2,4,5,WE,0.3453488372093024
211-600,211,600,-0.7719709514475553,-1.9766378230748687,1699.2017703311467,0,1,0,1699.2017703311467,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Morocco,,3,2,2,AF,0.4283333333333334
211-640,211,640,-0.3346568025238283,-0.6614564581928569,126639.14999989678,0,1,0,126639.14999989678,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
211-651,211,651,-0.8007752768771679,-2.1515459159918926,5584.1499999954485,0,1,0,5584.1499999954485,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
211-70,70,211,-0.43406542943397025,-0.8963441915891903,26475.89999997842,0.3,0.7,0.84,26475.89999997842,,,Mexico,,3,2,1,WE,0.43166666666666664,,,Belgium,,2,4,5,WE,0.3453488372093024
211-710,211,710,-0.9500007877980335,-3.5842735445133456,9238,0,1,0,9238,,,Belgium,,2,4,5,WE,0.3453488372093024,,,People's Republic of China (China),,5,1,4,WE,0.027142857142857142
211-750,211,750,-0.889972436372777,-2.725906119584163,1968,0,1,0,1968,,,Belgium,,2,4,5,WE,0.3453488372093024,,,India,,5,1,1,AS,0.14833333333333334
211-840,211,840,-0.9764344432237643,-4.390311982170592,117.14999999990452,0,1,0,117.14999999990452,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Philippines,,3,2,2,AS,0.57
211-850,211,850,-0.7819999915862892,-2.06115577263388,7302.349999994049,0.5,0.5,1,7302.349999994049,,,Belgium,,2,4,5,WE,0.3453488372093024,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
211-90,90,211,0.8621671900771237,2.218093129572147,8512.899999993062,1,0,0,8512.899999993062,,,Guatemala,,2,4,2,WE,0.27999999999999997,,,Belgium,,2,4,5,WE,0.3453488372093024
220-225,220,225,0.9938763800415056,1.7240143453649874,1983719.276061013,1,0,0,1983719.276061013,,,France,,2,2,2,WE,0.3638888888888888,,,Switzerland,,2,2,2,WE,0.42
220-230,220,230,0.6450992857349481,1.414651158250608,1367599.496299342|2378882.4784636055,0.35,0.65,0.9099999999999999,2378882.4784636055,,,France,,2,2,2,WE,0.3638888888888888,,,Spain,,3,2,2,WE,0.3887179487179488
220-235,220,235,0.30190274565347397,0.7478765978404929,110645.69667272583|43744.56650596696,0.2,0.8,0.6400000000000001,110645.69667272583,,,France,,2,2,2,WE,0.3638888888888888,,,Portugal,,4,0,5,WE,0.4431250000000001
220-239,220,239,-0.5782646540129542,-1.0540184565404045,63265.62870465501,0.1,0.9,0.36000000000000004,63265.62870465501,,,France,,2,2,2,WE,0.3638888888888888,,,Prussia,,5,4,4,EESU,0.3976470588235294
220-240,220,240,-0.8290550341791476,-2.1937954024463724,11854.896072077767,0,1,0,11854.896072077767,,,France,,2,2,2,WE,0.3638888888888888,,,Hanover,,1,4,5,WE,0.7400000000000001
220-246,220,246,-0.6385318007448133,-1.3576913996648508,73194,0.2,0.8,0.6400000000000001,73194,,,France,,2,2,2,WE,0.3638888888888888,,,Bremen,,0,0,5,WE,0.4113333333333334
220-248,220,248,-0.39085628678153456,-0.5666335356873251,230001.47601476015|406979,0.3,0.7,0.84,406979,,,France,,2,2,2,WE,0.3638888888888888,,,Hamburg,,4,3,5,WE,0.4640816326530612
220-276,220,276,-0.6396750041817509,-1.3655501525466875,25635,0,1,0,25635,,,France,,2,2,2,WE,0.3638888888888888,,,Lübeck,,4,4,5,WE,0.6514285714285715
220-280,220,280,-0.10007190351152799,-0.16825318653669435,15806.52809610369,0,1,0,15806.52809610369,,,France,,2,2,2,WE,0.3638888888888888,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125
220-300,220,300,-0.5632749192853396,-1.0135416098467231,205484.86524934796|69343.23875760689,0.1,0.9,0.36000000000000004,205484.86524934796,,,France,,2,2,2,WE,0.3638888888888888,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
220-327,220,327,-0.06152139620492552,-0.1021916691957863,150162.01691298507,0.1,0.9,0.36000000000000004,150162.01691298507,,,France,,2,2,2,WE,0.3638888888888888,,,Papal States,,1,1,1,WE,0.17400000000000002
220-329,220,329,0.14458155103746742,0.23092794097985206,501857.2670512922,0.1,0.9,0.36000000000000004,501857.2670512922,,,France,,2,2,2,WE,0.3638888888888888,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
220-337,220,337,0.3836687955099914,0.6045072762185835,648067.6519402512,0.1,0.9,0.36000000000000004,648067.6519402512,,,France,,2,2,2,WE,0.3638888888888888,,,Tuscany,,1,1,2,WE,0.09666666666666668
220-350,220,350,0.10301646620426687,0.16679346542215231,106694.0646486999,0.1,0.9,0.36000000000000004,106694.0646486999,,,France,,2,2,2,WE,0.3638888888888888,,,Greece,,1,1,4,WE,0.060000000000000005
220-365,220,365,0.09002985460092663,0.20863836779312334,658518.9592257655|695487.2362285624,0.1,0.9,0.36000000000000004,695487.2362285624,,,France,,2,2,2,WE,0.3638888888888888,,,Russia (USSR),,5,4,5,EESU,0.214
220-380,220,380,0.06074742012180634,0.30322971941357146,172711.47579160062|43467.95226428515,0,1,0,172711.47579160062,,,France,,2,2,2,WE,0.3638888888888888,,,Sweden,,4,4,2,LA,0.41125000000000006
220-385,220,385,0.3505254571420312,0.8285668866497535,435500.0395163202|75081.00845649253,0,1,0,435500.0395163202,,,France,,2,2,2,WE,0.3638888888888888,,,Norway,,4,4,2,LA,0.40666666666666673
220-390,220,390,-0.7849496235250318,-1.9290311136431786,5409.784240891488|43467.95226428515,0,1,0,43467.95226428515,,,France,,2,2,2,WE,0.3638888888888888,,,Denmark,,4,4,5,WE,0.5042857142857143
220-40,40,220,0.005375109574793708,0.20280516858885025,397455.8760765056|283677,0.35,0.65,0.9099999999999999,397455.8760765056,,,Cuba,,3,3,2,LA,0.35272727272727267,,,France,,2,2,2,WE,0.3638888888888888
220-41,41,220,-0.00024984857308956885,-0.0004106510201015967,118548.96072077767,0,1,0,118548.96072077767,,,Haiti,,0,3,4,WE,0.326,,,France,,2,2,2,WE,0.3638888888888888
220-433,220,433,0.9416691182514627,1.60675341447291,150162.01691298507,1,0,0,150162.01691298507,,,France,,2,2,2,WE,0.3638888888888888,,,Senegal,,2,2,4,WE,0.27999999999999997
220-5,5,220,-0.050787054953964864,-0.08416278683021079,158065.28096103691,0,1,0,158065.28096103691,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999,,,France,,2,2,2,WE,0.3638888888888888
220-561,220,561,-0.47123853817524125,-0.8987485719591379,66069,0.1,0.9,0.36000000000000004,66069,,,France,,2,2,2,WE,0.3638888888888888,,,Cape Colony (Cape of Good Hope),,0,5,2,WE,0.17833333333333337
220-585,220,585,0.980077619089576,1.69243535162834,450486.05073895515,1,0,0,450486.05073895515,,,France,,2,2,2,WE,0.3638888888888888,,,Reunion (Bourbon I.),,2,2,1,AS,0.09000000000000001
220-590,220,590,-0.22523645048897448,-0.3899580636181552,119656,0.1,0.9,0.36000000000000004,119656,,,France,,2,2,2,WE,0.3638888888888888,,,Mauritius,,0,5,1,AS,0.30200000000000005
220-6,6,220,-0.513690178013944,-1.0064072044256531,40356,0.35,0.65,0.9099999999999999,40356,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,France,,2,2,2,WE,0.3638888888888888
220-600,220,600,0.7428845940025006,1.7203004820969623,122856.23962696594,0.35,0.65,0.9099999999999999,122856.23962696594,,,France,,2,2,2,WE,0.3638888888888888,,,Morocco,,3,2,2,AF,0.4283333333333334
220-615,220,615,0.99090683267946,1.7166563254892535,2137832.924998024,1,0,0,2137832.924998024,,,France,,2,2,2,WE,0.3638888888888888,,,Algeria (Regency of Algiers),,2,2,1,WE,0.3175
220-640,220,640,-0.08129060405664999,0.042519146358181804,893068.8374298585|7231.486603967438,0.1,0.9,0.36000000000000004,893068.8374298585,,,France,,2,2,2,WE,0.3638888888888888,,,Turkey (Ottoman Empire),,1,1,5,LA,0.07687500000000001
220-65,65,220,0.9768363787576448,1.6849766796152936,438631.1546668774,1,0,0,438631.1546668774,,,Guadeloupe,,2,2,3,NAM,0,,,France,,2,2,2,WE,0.3638888888888888
220-651,220,651,0.265492809877683,0.6733036323930953,331937.0900181775|288785.26831581444,0.1,0.9,0.36000000000000004,331937.0900181775,,,France,,2,2,2,WE,0.3638888888888888,,,Egypt Arab Republic (Egypt),,1,1,1,AF,0.10090909090909092
220-66,66,220,0.9770198384893456,1.6852090238440114,576938.2755077847,1,0,0,576938.2755077847,,,Martinique,,2,2,3,NAM,0,,,France,,2,2,2,WE,0.3638888888888888
220-68,68,220,-0.5578120252905565,-1.1243507454466977,7903.264048051845,0,1,0,7903.264048051845,,,Netherlands Antilles,,1,3,1,WE,0.326,,,France,,2,2,2,WE,0.3638888888888888
220-70,70,220,0.8630181696121044,2.083715819176658,632261.1238441477|632261.1238441477,1,0,0,632261.1238441477,,,Mexico,,3,2,1,WE,0.43166666666666664,,,France,,2,2,2,WE,0.3638888888888888
220-750,220,750,0.009700014062969546,0.09061497384407396,690774|154113.648937011,0,1,0,690774,,,France,,2,2,2,WE,0.3638888888888888,,,India,,5,1,1,AS,0.14833333333333334
220-751,220,751,0.963048521189919,1.654417202993762,19758.160120129614,1,0,0,19758.160120129614,,,France,,2,2,2,WE,0.3638888888888888,,,French India,,2,2,1,WE,0
220-840,220,840,-0.861039679926876,-2.416034622212788,3951.6320240259224,0.35,0.65,0.9099999999999999,3951.6320240259224,,,France,,2,2,2,WE,0.3638888888888888,,,Philippines,,3,2,2,AS,0.57
220-850,220,850,-0.7405114463892133,-1.7344680910745567,47419.58428831107,0,1,0,47419.58428831107,,,France,,2,2,2,WE,0.3638888888888888,,,Indonesia (Dutch East Indies),,1,4,1,AF,0.2125
220-90,90,220,0.6249107344150779,1.005100004077077,11854.896072077767,0.3,0.7,0.84,11854.896072077767,,,Guatemala,,2,4,2,WE,0.27999999999999997,,,France,,2,2,2,WE,0.3638888888888888
2247-248,248,2247,0.5984288327390872,1.2949229334501415,55622.87822878228,0.45,0.55,0.9900000000000001,55622.87822878228,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Schleswig,,4,4,1,WE,0.33
2247-390,390,2247,0.9876103289534466,4.087565101199431,308516.1579599563,1,0,0,308516.1579599563,,,Denmark,,4,4,5,WE,0.5042857142857143,,,Schleswig,,4,4,1,WE,0.33
2248-248,248,2248,-0.07468278694135379,-0.14571408705105054,853.8745387453874,0.45,0.55,0.9900000000000001,853.8745387453874,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Holstein,,4,4,1,WE,0.33
2248-390,390,2248,0.9954132471142849,4.435964151802496,28339.16265099733,1,0,0,28339.16265099733,,,Denmark,,4,4,5,WE,0.5042857142857143,,,Holstein,,4,4,1,WE,0.33
2249-248,248,2249,0.9893054764660293,3.402496536153265,1342.4354243542434,1,0,0,1342.4354243542434,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Heligoland,,4,3,1,WE,0
230-231,230,231,0.7055056425336681,1.6431114720222229,59246.65912828947,1,0,0,59246.65912828947,,,Spain,,3,2,2,WE,0.3887179487179488,,,Gibraltar,,3,2,5,WE,0.502
230-235,230,235,0.42254462986315067,0.859336073785751,93114.78207236843,0.15,0.85,0.51,93114.78207236843,,,Spain,,3,2,2,WE,0.3887179487179488,,,Portugal,,4,0,5,WE,0.4431250000000001
230-239,230,239,-0.6612300153701234,-1.5351013295388447,4690.028782894737|15134.750652019284,0,1,0,15134.750652019284,,,Spain,,3,2,2,WE,0.3887179487179488,,,Prussia,,5,4,4,EESU,0.3976470588235294
230-246,230,246,-0.9037572824455551,-2.955380134122729,1940,0.15,0.85,0.51,1940,,,Spain,,3,2,2,WE,0.3887179487179488,,,Bremen,,0,0,5,WE,0.4113333333333334
230-248,230,248,-0.3190933266570298,-0.6112145292049931,85135.0553505535|10790,0.4,0.6,0.96,85135.0553505535,,,Spain,,3,2,2,WE,0.3887179487179488,,,Hamburg,,4,3,5,WE,0.4640816326530612
230-276,230,276,-0.9041083895149835,-2.9639061663442514,679,0,1,0,679,,,Spain,,3,2,2,WE,0.3887179487179488,,,Lübeck,,4,4,5,WE,0.6514285714285715
230-300,230,300,-0.7763536530588993,-2.0235034269967835,10813.137335526315,0,1,0,10813.137335526315,,,Spain,,3,2,2,WE,0.3887179487179488,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
230-31,31,230,,3.771833779575776,411.5656521004923,1,0,0,411.5656521004923,,,Bahamas,,3,2,2,WE,0.5166666666666667,,,Spain,,3,2,2,WE,0.3887179487179488
230-324,230,324,0.05496825880416713,0.10652571695759126,41819.67516447369,0.15,0.85,0.51,41819.67516447369,,,Spain,,3,2,2,WE,0.3887179487179488,,,Kingdom of Sardinia,,4,0,5,LA,0.27
230-327,230,327,-0.7409905259262999,-1.8817921918918303,3318.0509868421054,0,1,0,3318.0509868421054,,,Spain,,3,2,2,WE,0.3887179487179488,,,Papal States,,1,1,1,WE,0.17400000000000002
230-329,230,329,-0.6013466789211462,-1.3651255929071586,13323.447779605263,0,1,0,13323.447779605263,,,Spain,,3,2,2,WE,0.3887179487179488,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
230-337,230,337,-0.468213163092226,-0.9948116416799442,17148.99259868421,0,1,0,17148.99259868421,,,Spain,,3,2,2,WE,0.3887179487179488,,,Tuscany,,1,1,2,WE,0.09666666666666668
230-338,230,338,-0.33598293573403354,-0.6864864523774068,4944.695723684211,0,1,0,4944.695723684211,,,Spain,,3,2,2,WE,0.3887179487179488,,,Malta,,1,1,1,AF,0
230-365,230,365,-0.33994756877873267,-0.6205159957699729,39754.44078947369|2927.9708075519593,0,1,0,39754.44078947369,,,Spain,,3,2,2,WE,0.3887179487179488,,,Russia (USSR),,5,4,5,EESU,0.214
230-380,230,380,-0.016874113571256816,-0.023899877888573024,31573.201069078947|28479.905844130863,0,1,0,31573.201069078947,,,Spain,,3,2,2,WE,0.3887179487179488,,,Sweden,,4,4,2,LA,0.41125000000000006
230-385,230,385,0.3771451178385368,0.7705554002871904,159049.83007982295,0,1,0,159049.83007982295,,,Spain,,3,2,2,WE,0.3887179487179488,,,Norway,,4,4,2,LA,0.40666666666666673
230-390,230,390,-0.1510804767760442,-0.286740593199612,29417.146381578947,0,1,0,29417.146381578947,,,Spain,,3,2,2,WE,0.3887179487179488,,,Denmark,,4,4,5,WE,0.5042857142857143
230-40,40,230,0.9169044664165082,2.5942243462831223,1044409.3647203947|655332.8696746579,0.8,0.19999999999999996,0.6399999999999999,1044409.3647203947,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Spain,,3,2,2,WE,0.3887179487179488
230-5,5,230,-0.4403461272364495,-0.9283828855655313,8900,0,1,0,8900,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999,,,Spain,,3,2,2,WE,0.3887179487179488
230-6,6,230,0.7391910445216775,1.7623253140656798,84245.55921052632,0.8,0.19999999999999996,0.6399999999999999,84245.55921052632,,,Puerto Rico,,3,3,2,WE,0.527142857142857,,,Spain,,3,2,2,WE,0.3887179487179488
230-600,230,600,0.8017620813761959,2.036617464031218,7023.108552631579|7389.551884928475,1,0,0,7389.551884928475,,,Spain,,3,2,2,WE,0.3887179487179488,,,Morocco,,3,2,2,AF,0.4283333333333334
230-615,230,615,-0.24729292562856006,-0.4919162703970477,30760.721628289473,0.35,0.65,0.9099999999999999,30760.721628289473,,,Spain,,3,2,2,WE,0.3887179487179488,,,Algeria (Regency of Algiers),,2,2,1,WE,0.3175
230-70,70,230,0.6140225628494321,1.3590052364226144,100695.1171875|118548.96072077767,0.35,0.65,0.9099999999999999,118548.96072077767,,,Mexico,,3,2,1,WE,0.43166666666666664,,,Spain,,3,2,2,WE,0.3887179487179488
230-840,230,840,0.8309353711603548,2.1710127828779617,50827.59046052631,1,0,0,50827.59046052631,,,Spain,,3,2,2,WE,0.3887179487179488,,,Philippines,,3,2,2,AS,0.57
230-90,90,230,0.800691810847566,2.0308000715796317,4330.5921052631575,0,1,0,4330.5921052631575,,,Guatemala,,2,4,2,WE,0.27999999999999997,,,Spain,,3,2,2,WE,0.3887179487179488
231-248,231,248,-0.17570813899400972,-0.3460013506234074,9886.346863468634,0.4,0.6,0.96,9886.346863468634,,,Gibraltar,,3,2,5,WE,0.502,,,Hamburg,,4,3,5,WE,0.4640816326530612
231-380,231,380,-0.35648243346152947,-0.7398449920210632,2098,0,1,0,2098,,,Gibraltar,,3,2,5,WE,0.502,,,Sweden,,4,4,2,LA,0.41125000000000006
235-246,235,246,0.16205047291423583,0.32356157303322497,3209,0.95,0.050000000000000044,0.19000000000000017,3209,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Bremen,,0,0,5,WE,0.4113333333333334
235-248,235,248,-0.23839083131718425,-0.47080037186914986,30031.734317343173|4044.009835429428,0.5,0.5,1,30031.734317343173,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Hamburg,,4,3,5,WE,0.4640816326530612
235-276,235,276,0.15733489659972147,0.3157920546541591,1124,0.6,0.4,0.96,1124,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Lübeck,,4,4,5,WE,0.6514285714285715
235-324,235,324,0.8628946008477091,2.503959241646691,28649.332174187937,1,0,0,28649.332174187937,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Kingdom of Sardinia,,4,0,5,LA,0.27
235-365,235,365,0.06267725910739788,0.19015113811005985,55199.587498016816|5571.80115387655,0.05,0.95,0.19,55199.587498016816,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Russia (USSR),,5,4,5,EESU,0.214
235-380,235,380,0.6613905940161261,1.5298702941146738,69867.37135446139,0.4,0.6,0.96,69867.37135446139,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Sweden,,4,4,2,LA,0.41125000000000006
235-385,235,385,-0.7164680236249166,-1.7815310076388247,3798.9804789378013,0.2,0.8,0.6400000000000001,3798.9804789378013,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Norway,,4,4,2,LA,0.40666666666666673
235-600,235,600,-0.48622402412576654,-1.0545974550092732,908.8753655259621,0.15,0.85,0.51,908.8753655259621,,,Portugal,,4,0,5,WE,0.4431250000000001,,,Morocco,,3,2,2,AF,0.4283333333333334
239-240,239,240,-0.4761073498192069,-1.025934146209278,2726.6260965778865,0.65,0.35,0.9099999999999999,2726.6260965778865,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Hanover,,1,4,5,WE,0.7400000000000001
239-246,239,246,-0.5001750838618596,-1.0856669316240022,6873,0,1,0,6873,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Bremen,,0,0,5,WE,0.4113333333333334
239-248,239,248,-0.06560820332394521,-0.11225381788378648,133925.46125461254|38217,0.15,0.85,0.51,133925.46125461254,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Hamburg,,4,3,5,WE,0.4640816326530612
239-276,239,276,-0.501939525840025,-1.0935903726853804,2407,0.45,0.55,0.9900000000000001,2407,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Lübeck,,4,4,5,WE,0.6514285714285715
239-2901,239,2901,0.970145611013038,3.533915792362902,277246.50280565873,1,0,0,277246.50280565873,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Congress Poland,,5,4,4,EESU,0
239-365,239,365,0.4656405244342252,0.8811462771826863,834435.1895922576|6006.480676519403,1,0,0,834435.1895922576,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Russia (USSR),,5,4,5,EESU,0.214
239-380,239,380,0.6121424653059249,1.375687222582955,114419.27084747312|69902.07334466494,0.65,0.35,0.9099999999999999,114419.27084747312,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Sweden,,4,4,2,LA,0.41125000000000006
239-385,239,385,0.5783622149175128,1.2881665257884272,170757.68592428672|41771.04765430761,0.85,0.15000000000000002,0.51,170757.68592428672,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Norway,,4,4,2,LA,0.40666666666666673
239-390,239,390,0.27752061323715393,0.5640056886577611,58284.47798940962|37619.536868726784,0.65,0.35,0.9099999999999999,58284.47798940962,,,Prussia,,5,4,4,EESU,0.3976470588235294,,,Denmark,,4,4,5,WE,0.5042857142857143
240-380,240,380,0.2686776639454926,0.5424111307953243,9193,0.45,0.55,0.9900000000000001,9193,,,Hanover,,1,4,5,WE,0.7400000000000001,,,Sweden,,4,4,2,LA,0.41125000000000006
240-385,240,385,0.7478536823976182,1.84700073765378,50530,0.65,0.35,0.9099999999999999,50530,,,Hanover,,1,4,5,WE,0.7400000000000001,,,Norway,,4,4,2,LA,0.40666666666666673
240-390,240,390,-0.6844668319917939,-1.6648843205426334,1092,0.45,0.55,0.9900000000000001,1092,,,Hanover,,1,4,5,WE,0.7400000000000001,,,Denmark,,4,4,5,WE,0.5042857142857143
246-248,246,248,0.4335395071666616,0.8762979765341897,109171.95571955718,0.55,0.44999999999999996,0.99,109171.95571955718,,,Bremen,,0,0,5,WE,0.4113333333333334,,,Hamburg,,4,3,5,WE,0.4640816326530612
246-365,246,365,-0.5610974166618647,-1.2156829588833091,31094,0,1,0,31094,,,Bremen,,0,0,5,WE,0.4113333333333334,,,Russia (USSR),,5,4,5,EESU,0.214
246-380,246,380,0.2526829281117283,0.5056815603033783,23712,0.35,0.65,0.9099999999999999,23712,,,Bremen,,0,0,5,WE,0.4113333333333334,,,Sweden,,4,4,2,LA,0.41125000000000006
246-385,246,385,-0.44970797586662126,-0.9558227807600015,8199,0.15,0.85,0.51,8199,,,Bremen,,0,0,5,WE,0.4113333333333334,,,Norway,,4,4,2,LA,0.40666666666666673
246-390,246,390,-0.6950974188099246,-1.701491203695116,2817,0.35,0.65,0.9099999999999999,2817,,,Bremen,,0,0,5,WE,0.4113333333333334,,,Denmark,,4,4,5,WE,0.5042857142857143
248-257,248,257,0.7166665769961581,1.6674639804099667,11132.841328413284,0.2,0.8,0.6400000000000001,11132.841328413284,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Oldenburg,,4,4,5,WE,0.5775
248-280,248,280,0.2282497797670083,0.4479486003235315,4676.014760147601,0.45,0.55,0.9900000000000001,4676.014760147601,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Mecklenburg Schwerin,,4,4,5,WE,0.43125
248-300,248,300,-0.5130520240250386,-1.0895280751016057,33558.671586715864,0,1,0,33558.671586715864,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Austria-Hungary (Austrian Empire),,1,1,1,WE,0.04578947368421053
248-329,248,329,-0.9608309051052912,-3.874795032158082,1321.0332103321032,0,1,0,1321.0332103321032,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Two Sicilies,,1,1,1,WE,0.08700000000000001
248-337,248,337,-0.8393425215205216,-2.403250844935812,5114.391143911439,0,1,0,5114.391143911439,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Tuscany,,1,1,2,WE,0.09666666666666668
248-365,248,365,0.018695997422264,0.10261406988256075,99923.9852398524|172896,0.15,0.85,0.51,172896,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Russia (USSR),,5,4,5,EESU,0.214
248-380,248,380,0.3102768048223884,0.6295430446176142,51343.173431734314|131845,0.45,0.55,0.9900000000000001,131845,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Sweden,,4,4,2,LA,0.41125000000000006
248-385,248,385,0.6686925930278972,1.5079236473971733,116200.73800738007|45588,0.25,0.75,0.75,116200.73800738007,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Norway,,4,4,2,LA,0.40666666666666673
248-390,248,390,-0.06735440722876905,-0.12077297218363069,16183.908954398166|42355.71955719557,0.45,0.55,0.9900000000000001,42355.71955719557,,,Hamburg,,4,3,5,WE,0.4640816326530612,,,Denmark,,4,4,5,WE,0.5042857142857143
248-4,4,248,,3.57327564873491,5195.571955719557,1,0,0,5195.571955719557,,,Hawaii (Sandwich Is.),,4,3,1,WE,0,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-40,40,248,0.39816176005449094,0.809503862497911,213800.73800738007,0.6,0.4,0.96,213800.73800738007,,,Cuba,,3,3,2,LA,0.35272727272727267,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-41,41,248,0.2323362061627731,0.4547071042902354,29852.398523985237,0.2,0.8,0.6400000000000001,29852.398523985237,,,Haiti,,0,3,4,WE,0.326,,,Hamburg,,4,3,5,WE,0.4640816326530612
248-5,5,248,-0.19994740166147013,-0.3944732357743734,18513.84919899463,0.1,0.9,0.36000000000000004,18513.84919899463,,,Virgin Islands (Danish West Indies),,0,4,2,WE,0.5299999999999999,,,Hamburg,,4,3,5,WE,0.4640816326530612
