"target","source","key","proximity","observedTradeValues","coMembershipScore","bridgeNessEdgeScore","ambiguityScore","sourceCommunityId","maxObservedTradeValue","sourceCited","sourceReporting","sourceLabel","sourceGphStatus","sourceCommunity","sourceMeanAmbiguityScore","targetCited","targetLabel","targetGphStatus","targetCommunity","targetMeanAmbiguityScore","export","import"
"630","200","200-630",20.9564291653087,"201322",0,1,0,"bridge",201322,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Iran (Persia)","Sovereign",0,0,201322,NA
"630","211","211-630",16.5097440246258,"508.5600000007771",1,0,0,"0",508.560000000777,1,1,"Belgium","Sovereign",0,0.0476,1,"Iran (Persia)","Sovereign",0,0,508.560000000777,NA
"630","365","365-630",23.1438575588854,"446750.6564330439",1,0,0,"0",446750.656433044,1,1,"Russia (USSR)","Sovereign",0,0.0337037037037037,1,"Iran (Persia)","Sovereign",0,0,446750.656433044,NA
"630","640","630-640",20.9828855397882,"8690",1,0,0,"0",8690,1,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,1,"Iran (Persia)","Sovereign",0,0,8690,NA
"630","750","630-750",22.4548835220034,"252339.26936839477",0,1,0,"bridge",252339.269368395,1,1,"India","Colony of",1,0.0477966101694915,1,"Iran (Persia)","Sovereign",0,0,252339.269368395,NA
"640","20","20-640",13.6068138126286,"143.2641096569093",0,1,0,"bridge",143.264109656909,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,143.264109656909,NA
"640","338","338-640",20.4335286005545,"832",1,0,0,"0",832,1,1,"Malta","Colony of",0,0.0378947368421053,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,832,NA
"640","342","342-640",22.2537754527286,"71948.96015240514|12675.454545454544",1,0,0,"0",71948.9601524051,1,1,"Kingdom of Serbia","Sovereign",0,0.06,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,71948.9601524051,12675.4545454545
"640","355","355-640",23.9821947519907,"344101.4446737577|27899.999999999996",1,0,0,"0",344101.444673758,1,1,"Bulgaria","Vassal of",0,0.06,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,344101.444673758,27900
"640","615","615-640",15.7998451910167,"481.82251150976344",1,0,0,"0",481.822511509763,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,481.822511509763,NA
"640","710","640-710",17.6877245760136,"7708",0,1,0,"bridge",7708,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,7708,NA
"640","740","640-740",15.8801519263724,"318.33620754292565",1,0,0,"0",318.336207542926,1,1,"Japan","Sovereign",0,0.0455,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,318.336207542926,NA
"640","750","640-750",19.5089314981886,"191819.75534659234",0,1,0,"bridge",191819.755346592,1,1,"India","Colony of",1,0.0477966101694915,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,191819.755346592,NA
"65","1048","1048-65",21.839843946978,"1866",1,0,0,"2",1866,1,1,"Trinidad","Colony of",2,0.1875,1,"Guadeloupe","Colony of",2,0.141111111111111,1866,NA
"65","1055","1055-65",18.1636866911915,"52.32594773138132",1,0,0,"2",52.3259477313813,NA,NA,"Windward Is.","Colony of",2,0.0973333333333333,1,"Guadeloupe","Colony of",2,0.141111111111111,52.3259477313813,NA
"65","1063","1063-65",20.6842140735272,"278.43562828033345",1,0,0,"2",278.435628280333,NA,NA,"Leeward Is.","Colony of",2,0.0158333333333333,1,"Guadeloupe","Colony of",2,0.141111111111111,278.435628280333,NA
"65","110","110-65",23.3115624492052,"16898.258058540203",1,0,0,"2",16898.2580585402,1,1,"Guyana (British Guiana)","Colony of",2,0.0389473684210526,1,"Guadeloupe","Colony of",2,0.141111111111111,16898.2580585402,NA
"65","2","2-65",20.1456755730308,"30827",1,0,0,"2",30827,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Guadeloupe","Colony of",2,0.141111111111111,30827,NA
"65","20","20-65",19.8129025685787,"3103",1,0,0,"2",3103,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Guadeloupe","Colony of",2,0.141111111111111,3103,NA
"65","200","200-65",18.9700114137497,"17454",0,1,0,"bridge",17454,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Guadeloupe","Colony of",2,0.141111111111111,17454,NA
"65","220","220-65",22.8553289475263,"504048.26162882993",0.35,0.65,0.91,"bridge",504048.26162883,1,1,"France","Sovereign",3,0.54536231884058,1,"Guadeloupe","Colony of",2,0.141111111111111,504048.26162883,NA
"65","230","230-65",17.0615668826157,"316",0.9,0.1,0.36,"2",316,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Guadeloupe","Colony of",2,0.141111111111111,316,NA
"651","2","2-651",18.5373546478502,"69747",0,1,0,"bridge",69747,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,69747,NA
"651","200","200-651",21.8344670015848,"2450504|7227720",0,1,0,"bridge",7227720,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,2450504,7227720
"651","210","210-651",15.0329401824452,"1005.1235435088008",1,0,0,"0",1005.1235435088,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,1005.1235435088,NA
"651","211","211-651",18.7790794193043,"35129.76000005368",1,0,0,"0",35129.7600000537,1,1,"Belgium","Sovereign",0,0.0476,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,35129.7600000537,NA
"651","220","220-651",20.8946051600039,"801714.5578663279|935780",0.1,0.9,0.36,"bridge",935780,1,1,"France","Sovereign",3,0.54536231884058,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,801714.557866328,935780
"651","230","230-651",15.3374180118906,"636.7632484290393",0,1,0,"bridge",636.763248429039,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,636.763248429039,NA
"651","255","255-651",18.1821093041533,"37762.579384465076",0.9,0.1,0.36,"0",37762.5793844651,1,1,"Germany (Zollverein)","Sovereign",0,0.258627450980392,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,37762.5793844651,NA
"651","338","338-651",24.1612664863272,"17081|19183",1,0,0,"0",19183,1,1,"Malta","Colony of",0,0.0378947368421053,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,17081,19183
"651","360","360-651",18.0892934700884,"3348.7458326718524",1,0,0,"0",3348.74583267185,1,1,"Romania","Sovereign",0,0.04,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,3348.74583267185,NA
"651","380","380-651",19.2690448419135,"15033.633640224298",1,0,0,"0",15033.6336402243,1,1,"Sweden","Sovereign",0,0.0433333333333333,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,15033.6336402243,NA
"651","615","615-651",19.592688605905,"657.0090490554056|20452",1,0,0,"0",20452,1,1,"Algeria (Regency of Algiers)","Colony of",0,0.0995454545454546,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,657.009049055406,20452
"651","640","640-651",23.1850503535161,"561281.8181818181|380218.44419749285",1,0,0,"0",561281.818181818,1,1,"Turkey (Ottoman Empire)","Sovereign",0,0.03,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,561281.818181818,380218.444197493
"651","750","651-750",22.4107380365086,"1724192.9766164601|141",0,1,0,"bridge",1724192.97661646,1,1,"India","Colony of",1,0.0477966101694915,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,1724192.97661646,141
"651","780","651-780",18.0023996650431,"1005",0,1,0,"bridge",1005,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,1005,NA
"66","1048","1048-66",23.4480324470054,"17402",1,0,0,"2",17402,1,1,"Trinidad","Colony of",2,0.1875,1,"Martinique","Colony of",2,0.115454545454545,17402,NA
"66","1055","1055-66",23.4874950788921,"20048.31311650924",1,0,0,"2",20048.3131165092,NA,NA,"Windward Is.","Colony of",2,0.0973333333333333,1,"Martinique","Colony of",2,0.115454545454545,20048.3131165092,NA
"66","1063","1063-66",22.6466682589484,"3700.5643717196667",1,0,0,"2",3700.56437171967,NA,NA,"Leeward Is.","Colony of",2,0.0158333333333333,1,"Martinique","Colony of",2,0.115454545454545,3700.56437171967,NA
"66","110","110-66",23.4995660940517,"38084.7419414598",1,0,0,"2",38084.7419414598,1,1,"Guyana (British Guiana)","Colony of",2,0.0389473684210526,1,"Martinique","Colony of",2,0.115454545454545,38084.7419414598,NA
"66","2","2-66",21.7538105693466,"287472",1,0,0,"2",287472,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Martinique","Colony of",2,0.115454545454545,287472,NA
"66","20","20-66",21.4210892554618,"28938",1,0,0,"2",28938,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Martinique","Colony of",2,0.115454545454545,28938,NA
"66","200","200-66",20.5781811910761,"162770",0,1,0,"bridge",162770,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Martinique","Colony of",2,0.115454545454545,162770,NA
"66","220","220-66",22.2463547253769,"511986.02952849655",0.35,0.65,0.91,"bridge",511986.029528497,1,1,"France","Sovereign",3,0.54536231884058,1,"Martinique","Colony of",2,0.115454545454545,511986.029528497,NA
"66","230","230-66",18.6721406233178,"2954",0.9,0.1,0.36,"2",2954,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Martinique","Colony of",2,0.115454545454545,2954,NA
"66","30","30-66",21.0060400641108,"113",1,0,0,"2",113,1,1,"Bermuda","Colony of",2,0.036,1,"Martinique","Colony of",2,0.115454545454545,113,NA
"66","561","561-66",16.4737231870569,"50",0,1,0,"bridge",50,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Martinique","Colony of",2,0.115454545454545,50,NA
"68","1048","1048-68",19.1872669433719,"105",1,0,0,"2",105,1,1,"Trinidad","Colony of",2,0.1875,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,105,NA
"68","1055","1055-68",19.0498971181933,"101.36093575937616",1,0,0,"2",101.360935759376,NA,NA,"Windward Is.","Colony of",2,0.0973333333333333,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,101.360935759376,NA
"68","1063","1063-68",21.3937243904331,"452",1,0,0,"2",452,NA,NA,"Leeward Is.","Colony of",2,0.0158333333333333,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,452,NA
"68","110","110-68",22.5374583363977,"6222",1,0,0,"2",6222,1,1,"Guyana (British Guiana)","Colony of",2,0.0389473684210526,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,6222,NA
"68","2","2-68",21.9662738383525,"152014.234002086",1,0,0,"2",152014.234002086,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,152014.234002086,NA
"68","200","200-68",20.8341777900203,"89902",0,1,0,"bridge",89902,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,89902,NA
"68","210","210-68",20.6770482380615,"20073.46500289232",0,1,0,"bridge",20073.4650028923,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,20073.4650028923,NA
"68","220","220-68",20.6340521648536,"43657.723448166376",0.35,0.65,0.91,"bridge",43657.7234481664,1,1,"France","Sovereign",3,0.54536231884058,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,43657.7234481664,NA
"68","230","230-68",13.7280632258705,"9",0.9,0.1,0.36,"2",9,1,1,"Spain","Sovereign",2,0.163684210526316,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,9,NA
"68","827","68-827",24.4347391601939,"145378",0,1,0,"bridge",145378,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,145378,NA
"68","902","68-902",20.4046216491087,"134",0,1,0,"bridge",134,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,134,NA
"68","903","68-903",19.91772300184,"795",0,1,0,"bridge",795,1,1,"South Australia","Colony of",1,0.056875,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,795,NA
"68","904","68-904",17.2721941550764,"171",0,1,0,"bridge",171,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Netherlands Antilles","Colony of",1,0.0976923076923077,171,NA
"681","200","200-681",21.0492849976766,"130290",0.9,0.1,0.36,"1",130290,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Aden","Dependency of",1,0.12,130290,NA
"681","710","681-710",19.2671926538386,"1525",1,0,0,"1",1525,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Aden","Dependency of",1,0.12,1525,NA
"681","750","681-750",23.4551520305246,"404658.81667637517",1,0,0,"1",404658.816676375,1,1,"India","Colony of",1,0.0477966101694915,1,"Aden","Dependency of",1,0.12,404658.816676375,NA
"70","155","155-70",19.5193908309845,"661.8620385350787|3913",1,0,0,"2",3913,1,1,"Chile","Sovereign",2,0.115,1,"Mexico","Sovereign",2,0.1452,661.862038535079,3913
"70","20","20-70",18.1761441379904,"6273.68812187771",0.9,0.1,0.36,"2",6273.68812187771,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Mexico","Sovereign",2,0.1452,6273.68812187771,NA
"70","200","200-70",21.2987904994294,"1861432|1028400",0,1,0,"bridge",1861432,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Mexico","Sovereign",2,0.1452,1861432,1028400
"70","210","210-70",19.1066619088215,"54313.94099661185",0,1,0,"bridge",54313.9409966118,1,1,"Netherlands","Sovereign",0,0.0239473684210526,1,"Mexico","Sovereign",2,0.1452,54313.9409966118,NA
"70","211","211-70",16.9756151652907,"5320.32000000813",0,1,0,"bridge",5320.32000000813,1,1,"Belgium","Sovereign",0,0.0476,1,"Mexico","Sovereign",2,0.1452,5320.32000000813,NA
"70","51","51-70",15.0116770483373,"21",0.9,0.1,0.36,"2",21,1,1,"Jamaica","Colony of",2,0.15875,1,"Mexico","Sovereign",2,0.1452,21,NA
"70","80","70-80",20.3845217895813,"139",1,0,0,"2",139,1,1,"Belize (British Honduras)","Colony of",2,0.12,1,"Mexico","Sovereign",2,0.1452,139,NA
"710","165","165-710",16.0586044787078,"327",0,1,0,"bridge",327,1,1,"Uruguay","Sovereign",2,0.125454545454545,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,327,NA
"710","2","2-710",21.5485853643784,"1205698.3045994642|2403245.4374975967",0,1,0,"bridge",2403245.4374976,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1205698.30459946,2403245.4374976
"710","20","20-710",18.7696607999807,"20972.916064572066",0,1,0,"bridge",20972.9160645721,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,20972.9160645721,NA
"710","200","200-710",21.5929756664691,"4613017|6367380.681243633",0.9,0.1,0.36,"1",6367380.68124363,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,4613017,6367380.68124363
"710","211","211-710",20.4893987525667,"329859.84000050405",0,1,0,"bridge",329859.840000504,1,1,"Belgium","Sovereign",0,0.0476,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,329859.840000504,NA
"710","220","220-710",18.4582349605349,"119066.5184949992",0,1,0,"bridge",119066.518494999,1,1,"France","Sovereign",3,0.54536231884058,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,119066.518494999,NA
"710","255","255-710",20.0553979045207,"417342.45236932096",0,1,0,"bridge",417342.452369321,1,1,"Germany (Zollverein)","Sovereign",0,0.258627450980392,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,417342.452369321,NA
"710","325","325-710",16.2496253874462,"4047.9696305413845",0,1,0,"bridge",4047.96963054138,1,1,"Italy","Sovereign",0,0.0267647058823529,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,4047.96963054138,NA
"710","350","350-710",13.511806960456,"18.12513593851954",0,1,0,"bridge",18.1251359385195,1,1,"Greece","Sovereign",0,0.0378947368421053,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,18.1251359385195,NA
"710","365","365-710",22.0856533004993,"266775.80286810745|1208074.2770821252",0,1,0,"bridge",1208074.27708213,1,1,"Russia (USSR)","Sovereign",0,0.0337037037037037,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,266775.802868107,1208074.27708213
"710","651","651-710",18.1970882029543,"318|6333",0,1,0,"bridge",6333,1,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,318,6333
"710","827","710-827",22.5582558543878,"534843|293331.27083304",1,0,0,"1",534843,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,534843,293331.27083304
"710","901","710-901",20.4520357413644,"28958|147125",1,0,0,"1",147125,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,28958,147125
"710","902","710-902",22.7264863791597,"32821|21775",1,0,0,"1",32821,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,32821,21775
"710","903","710-903",20.8475448805443,"3|61834",1,0,0,"1",61834,1,1,"South Australia","Colony of",1,0.056875,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,3,61834
"710","904","710-904",21.2032690399166,"7285|217686",1,0,0,"1",217686,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,7285,217686
"710","920","710-920",21.0706862700401,"18835|106796",1,0,0,"1",106796,1,1,"New Zealand","Colony of",1,0.0276923076923077,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,18835,106796
"720","2","2-720",19.7479904734845,"656768.1043826819",0,1,0,"bridge",656768.104382682,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Hong Kong","Colony of",1,0.0327272727272727,656768.104382682,NA
"720","200","200-720",20.6709006876753,"3032320",0.9,0.1,0.36,"1",3032320,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Hong Kong","Colony of",1,0.0327272727272727,3032320,NA
"720","590","590-720",16.728745144068,"973",1,0,0,"1",973,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"Hong Kong","Colony of",1,0.0327272727272727,973,NA
"720","710","710-720",23.7760504380139,"4705828.127078627",1,0,0,"1",4705828.12707863,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Hong Kong","Colony of",1,0.0327272727272727,4705828.12707863,NA
"720","740","720-740",22.4987070364141,"330260.0055427723",0,1,0,"bridge",330260.005542772,1,1,"Japan","Sovereign",0,0.0455,1,"Hong Kong","Colony of",1,0.0327272727272727,330260.005542772,NA
"720","750","720-750",22.9336264538808,"8161828.992260964",1,0,0,"1",8161828.99226096,1,1,"India","Colony of",1,0.0477966101694915,1,"Hong Kong","Colony of",1,0.0327272727272727,8161828.99226096,NA
"720","780","720-780",17.1036126328962,"1148",1,0,0,"1",1148,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Hong Kong","Colony of",1,0.0327272727272727,1148,NA
"720","827","720-827",22.7188320484285,"1038020",1,0,0,"1",1038020,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"Hong Kong","Colony of",1,0.0327272727272727,1038020,NA
"720","901","720-901",20.7838185094811,"178114",1,0,0,"1",178114,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Hong Kong","Colony of",1,0.0327272727272727,178114,NA
"720","904","720-904",16.2935229945573,"2552",1,0,0,"1",2552,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Hong Kong","Colony of",1,0.0327272727272727,2552,NA
"720","905","720-905",21.7353613471479,"120342",1,0,0,"1",120342,1,1,"Queensland","Colony of",1,0.03,1,"Hong Kong","Colony of",1,0.0327272727272727,120342,NA
"740","165","165-740",16.1418288404423,"114",0,1,0,"bridge",114,1,1,"Uruguay","Sovereign",2,0.125454545454545,1,"Japan","Sovereign",0,0.0455,114,NA
"740","2","2-740",21.1506944291386,"518286.3979385238",0,1,0,"bridge",518286.397938524,1,1,"United States of America","Sovereign",2,0.11126582278481,1,"Japan","Sovereign",0,0.0455,518286.397938524,NA
"740","20","20-740",16.840614553733,"977.4575781346765",0,1,0,"bridge",977.457578134676,1,1,"Canada (Province of Canada)","Colony of",2,0.0984782608695652,1,"Japan","Sovereign",0,0.0455,977.457578134676,NA
"740","200","200-740",21.9520951893272,"2119151|936746.6259278698",0,1,0,"bridge",2119151,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Japan","Sovereign",0,0.0455,2119151,936746.62592787
"740","651","651-740",15.1732106153942,"110",1,0,0,"0",110,1,1,"Egypt Arab Republic (Egypt)","Sovereign",0,0.0342857142857143,1,"Japan","Sovereign",0,0.0455,110,NA
"740","710","710-740",23.8085089239138,"504290.7208328291|740378.2733055444",0,1,0,"bridge",740378.273305544,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Japan","Sovereign",0,0.0455,504290.720832829,740378.273305544
"740","750","740-750",20.8194873041541,"191249.23025713573",0,1,0,"bridge",191249.230257136,1,1,"India","Colony of",1,0.0477966101694915,1,"Japan","Sovereign",0,0.0455,191249.230257136,NA
"750","165","165-750",18.7205402545957,"145|24088",0,1,0,"bridge",24088,1,1,"Uruguay","Sovereign",2,0.125454545454545,1,"India","Colony of",1,0.0477966101694915,145,24088
"750","710","710-750",22.3253021733976,"136176.28749986383|2687531.497045852",1,0,0,"1",2687531.49704585,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"India","Colony of",1,0.0477966101694915,136176.287499864,2687531.49704585
"750","901","750-901",20.9256783127468,"346303|208899",1,0,0,"1",346303,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"India","Colony of",1,0.0477966101694915,346303,208899
"750","902","750-902",20.8613574591927,"4665|30917",1,0,0,"1",30917,1,1,"Western Australia","Colony of",1,0.0458333333333333,1,"India","Colony of",1,0.0477966101694915,4665,30917
"750","903","750-903",20.5278716125229,"98043|87797",1,0,0,"1",98043,1,1,"South Australia","Colony of",1,0.056875,1,"India","Colony of",1,0.0477966101694915,98043,87797
"750","904","750-904",20.1607444350324,"124744|309086",1,0,0,"1",309086,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"India","Colony of",1,0.0477966101694915,124744,309086
"751","200","200-751",20.4412617026575,"4723",0.6,0.4,0.96,"1",4723,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"French India","Colony of",1,0.96,4723,NA
"751","220","220-751",22.3989547157206,"19844.419749166533",0.4,0.6,0.96,"bridge",19844.4197491665,1,1,"France","Sovereign",3,0.54536231884058,1,"French India","Colony of",1,0.96,19844.4197491665,NA
"751","561","561-751",18.0441162610497,"8",0.6,0.4,0.96,"1",8,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"French India","Colony of",1,0.96,8,NA
"751","590","590-751",25.402107468423,"11145",0.6,0.4,0.96,"1",11145,1,1,"Mauritius","Colony of",1,0.0763636363636364,1,"French India","Colony of",1,0.96,11145,NA
"752","200","200-752",22.2552767235404,"21087",0.1,0.9,0.36,"bridge",21087,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Portuguese India","Colony of",4,0.18,21087,NA
"752","235","235-752",24.5849381088463,"4908.41127989038",1,0,0,"4",4908.41127989038,1,1,"Portugal","Sovereign",4,0.0886666666666667,1,"Portuguese India","Colony of",4,0.18,4908.41127989038,NA
"775","200","200-775",22.4645400199297,"1664764",1,0,0,"1",1664764,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Myanmar (Burma)","Sovereign (unrecognized)",1,0,1664764,NA
"780","200","200-780",21.7856544312944,"728614|2022832",0.9,0.1,0.36,"1",2022832,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,728614,2022832
"780","561","561-780",13.27863869673,"8",0.9,0.1,0.36,"1",8,1,1,"Cape Colony (Cape of Good Hope)","Colony of",1,0.189090909090909,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,8,NA
"780","750","750-780",22.7180344880723,"1117303.6531580263|531378",1,0,0,"1",1117303.65315803,1,1,"India","Colony of",1,0.0477966101694915,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1117303.65315803,531378
"780","901","780-901",19.9517605395518,"4398|17200",1,0,0,"1",17200,1,1,"New South Wales","Colony of",1,0.0378947368421053,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,4398,17200
"780","903","780-903",20.3472901997966,"797|7229",1,0,0,"1",7229,1,1,"South Australia","Colony of",1,0.056875,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,797,7229
"780","904","780-904",24.5849266524285,"2341991|25449",1,0,0,"1",2341991,1,1,"Victoria","Colony of",1,0.0433333333333333,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,2341991,25449
"781","750","750-781",22.7463465675679,"20338.603644836483",1,0,0,"1",20338.6036448365,1,1,"India","Colony of",1,0.0477966101694915,1,"Maldive Islands","Protectorate of",1,0,20338.6036448365,NA
"781","780","780-781",26.3122329920721,"34440",1,0,0,"1",34440,1,1,"Sri Lanka (Ceylon)","Colony of",1,0.0423529411764706,1,"Maldive Islands","Protectorate of",1,0,34440,NA
"80","200","200-80",21.7515458835312,"98126",0,1,0,"bridge",98126,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Belize (British Honduras)","Colony of",2,0.12,98126,NA
"80","51","51-80",18.8592668477106,"33",0.9,0.1,0.36,"2",33,1,1,"Jamaica","Colony of",2,0.15875,1,"Belize (British Honduras)","Colony of",2,0.12,33,NA
"800","200","200-800",20.212719933927,"97779",0.9,0.1,0.36,"1",97779,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Thailand (Siam)","Sovereign (unrecognized)",1,0.09,97779,NA
"800","710","710-800",22.6311275732598,"76358.66249992364",1,0,0,"1",76358.6624999236,1,1,"People's Republic of China (China)","Sovereign",1,0.0133333333333333,1,"Thailand (Siam)","Sovereign (unrecognized)",1,0.09,76358.6624999236,NA
"800","750","750-800",19.9820572493076,"21746.692186069737",1,0,0,"1",21746.6921860697,1,1,"India","Colony of",1,0.0477966101694915,1,"Thailand (Siam)","Sovereign (unrecognized)",1,0.09,21746.6921860697,NA
"800","827","800-827",25.3477915569114,"733507",1,0,0,"1",733507,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"Thailand (Siam)","Sovereign (unrecognized)",1,0.09,733507,NA
"8231","827","8231-827",25.5844843306601,"19752",1,0,0,"1",19752,1,1,"Straits Settlements","Colony of",1,0.0366666666666667,1,"Labuan I.","Colony of",1,0,19752,NA
"827","200","200-827",21.6027736490666,"2338087|2949257",0.9,0.1,0.36,"1",2949257,1,1,"United Kingdom","Sovereign",1,0.138541666666667,1,"Straits Settlements","Colony of",1,0.0366666666666667,2338087,2949257
